Stimulus,Participant,condition,semantic,RT
nma-ma.09.rtf,P15,nma-ma,2,811.6
nma-ma.09.rtf,P16,nma-ma,2,239.5
nma-ma.04.rtf,P34,nma-ma,2,58.7
nma-ma.09.rtf,P17,nma-ma,2,122.4
nma-ma.09.rtf,P18,nma-ma,2,430.4
nma-ma.09.rtf,P20,nma-ma,2,430.3
nma-ma.09.rtf,P24,nma-ma,2,725
nma-ma.09.rtf,P26,nma-ma,2,724.5
nma-ma.09.rtf,P30,nma-ma,2,166.2
nma-ma.09.rtf,P32,nma-ma,2,968.1
nma-ma.09.rtf,P34,nma-ma,2,161.4
nma-ma.09.rtf,P36,nma-ma,2,674.2
nma-ma.10.rtf,P01,nma-ma,2,699.6
nma-ma.10.rtf,P03,nma-ma,2,345.8
nma-ma.10.rtf,P04,nma-ma,2,107.8
nma-ma.10.rtf,P05,nma-ma,2,264
nma-ma.10.rtf,P06,nma-ma,2,401.1
nma-ma.05.rtf,P27,nma-ma,2,53.8
nma-ma.10.rtf,P08,nma-ma,2,1144.1
nma-ma.10.rtf,P09,nma-ma,2,190.6
nma-ma.10.rtf,P19,nma-ma,2,616
nma-ma.07.rtf,P03,nma-ma,2,54.1
nma-ma.10.rtf,P21,nma-ma,2,508.6
nma-ma.10.rtf,P23,nma-ma,2,957.1
nma-ma.10.rtf,P25,nma-ma,2,317.1
nma-ma.10.rtf,P27,nma-ma,2,381.5
nma-ma.10.rtf,P29,nma-ma,2,273.9
nma-ma.10.rtf,P31,nma-ma,2,1012.1
nma-ma.10.rtf,P33,nma-ma,2,361.9
nma-ma.10.rtf,P35,nma-ma,2,415.6
nma-ma.10.rtf,P37,nma-ma,2,425.5
nma-ma.10.rtf,P10,nma-ma,2,283.5
nma-ma.10.rtf,P11,nma-ma,2,215.2
nma-ma.10.rtf,P12,nma-ma,2,391
nma-ma.10.rtf,P14,nma-ma,2,704.3
nma-ma.10.rtf,P15,nma-ma,2,1027
nma-ma.10.rtf,P16,nma-ma,2,225.1
nma-ma.10.rtf,P17,nma-ma,2,1149.2
nma-ma.10.rtf,P18,nma-ma,2,709.1
nma-ma.10.rtf,P20,nma-ma,2,572.4
nma-ma.10.rtf,P22,nma-ma,2,966.6
nma-ma.10.rtf,P24,nma-ma,2,181.3
nma-ma.10.rtf,P26,nma-ma,2,201.8
nma-ma.10.rtf,P28,nma-ma,2,327.5
nma-ma.10.rtf,P30,nma-ma,2,1100.2
nma-ma.10.rtf,P32,nma-ma,2,806.8
nma-ma.10.rtf,P34,nma-ma,2,117.3
nma-ma.10.rtf,P36,nma-ma,2,415.6
nma-ma.11.rtf,P01,nma-ma,2,976.6
nma-ma.11.rtf,P02,nma-ma,2,523.3
nma-ma.11.rtf,P04,nma-ma,2,102.6
nma-ma.11.rtf,P05,nma-ma,2,141.8
nma-ma.11.rtf,P06,nma-ma,2,723.9
nma-ma.08.rtf,P02,nma-ma,2,0
nma-ma.11.rtf,P07,nma-ma,2,298.6
nma-ma.11.rtf,P08,nma-ma,2,327.5
nma-ma.11.rtf,P09,nma-ma,2,474.1
nma-ma.11.rtf,P19,nma-ma,2,504.4
nma-ma.11.rtf,P21,nma-ma,2,430.3
nma-ma.11.rtf,P23,nma-ma,2,796.3
nma-ma.11.rtf,P25,nma-ma,2,382.7
nma-ma.11.rtf,P27,nma-ma,2,430.4
nma-ma.11.rtf,P29,nma-ma,2,381.5
nma-ma.11.rtf,P31,nma-ma,2,557.5
nma-ma.11.rtf,P33,nma-ma,2,361.9
nma-ma.11.rtf,P35,nma-ma,2,508.4
nma-ma.11.rtf,P10,nma-ma,2,435.4
nma-ma.11.rtf,P11,nma-ma,2,494
nma-ma.11.rtf,P12,nma-ma,2,733.4
nma-ma.11.rtf,P13,nma-ma,2,205.5
nma-ma.11.rtf,P15,nma-ma,2,1007.1
nma-ma.11.rtf,P16,nma-ma,2,230.1
nma-ma.11.rtf,P17,nma-ma,2,269
nma-ma.11.rtf,P18,nma-ma,2,234.8
nma-ma.11.rtf,P20,nma-ma,2,479.2
nma-ma.11.rtf,P22,nma-ma,2,624.2
nma-ma.11.rtf,P24,nma-ma,2,563.8
nma-ma.11.rtf,P26,nma-ma,2,810.3
nma-ma.11.rtf,P28,nma-ma,2,381.4
nma-ma.11.rtf,P30,nma-ma,2,797.2
nma-ma.11.rtf,P32,nma-ma,2,355.7
nma-ma.11.rtf,P34,nma-ma,2,117.4
nma-ma.11.rtf,P36,nma-ma,2,141.8
nma-ma.12.rtf,P01,nma-ma,2,402.7
nma-ma.12.rtf,P02,nma-ma,2,146.6
nma-ma.12.rtf,P04,nma-ma,2,840.9
nma-ma.09.rtf,P28,nma-ma,2,0
nma-ma.12.rtf,P05,nma-ma,2,489
nma-ma.12.rtf,P06,nma-ma,2,782.4
nma-ma.12.rtf,P08,nma-ma,2,694.4
nma-ma.12.rtf,P09,nma-ma,2,190.7
nma-ma.12.rtf,P21,nma-ma,2,864.7
nma-ma.12.rtf,P23,nma-ma,2,1112.3
nma-ma.12.rtf,P25,nma-ma,2,271.1
nma-ma.12.rtf,P29,nma-ma,2,845.9
nma-ma.12.rtf,P31,nma-ma,2,503.7
nma-ma.12.rtf,P33,nma-ma,2,430.3
nma-ma.12.rtf,P35,nma-ma,2,440
nma-ma.12.rtf,P37,nma-ma,2,420.4
nma-ma.12.rtf,P10,nma-ma,2,968.2
nma-ma.12.rtf,P11,nma-ma,2,420.6
nma-ma.12.rtf,P13,nma-ma,2,577.1
nma-ma.12.rtf,P15,nma-ma,2,767.7
nma-ma.12.rtf,P16,nma-ma,2,801.9
nma-ma.12.rtf,P18,nma-ma,2,337.3
nma-ma.12.rtf,P22,nma-ma,2,1052.4
nma-ma.12.rtf,P24,nma-ma,2,684.6
nma-ma.12.rtf,P28,nma-ma,2,455
nma-ma.12.rtf,P30,nma-ma,2,601.6
nma-ma.12.rtf,P32,nma-ma,2,948.1
nma-ma.12.rtf,P34,nma-ma,2,136.9
nma-ma.12.rtf,P36,nma-ma,2,489.2
nma-nma.01.rtf,P01,nma-nma,2,785.5
nma-nma.01.rtf,P02,nma-nma,2,122.3
nma-nma.01.rtf,P03,nma-nma,2,264.1
nma-nma.01.rtf,P04,nma-nma,2,498.7
nma-nma.01.rtf,P05,nma-nma,2,176.1
nma-nma.01.rtf,P06,nma-nma,2,440.1
nma-nma.01.rtf,P07,nma-nma,2,352.1
nma-nma.01.rtf,P08,nma-nma,2,454.7
nma-nma.01.rtf,P09,nma-nma,2,83.1
nma-nma.01.rtf,P19,nma-nma,2,220.1
nma-nma.01.rtf,P21,nma-nma,2,1026.9
nma-nma.01.rtf,P23,nma-nma,2,694.9
nma-nma.01.rtf,P25,nma-nma,2,327.1
nma-nma.01.rtf,P27,nma-nma,2,298.7
nma-nma.01.rtf,P29,nma-nma,2,303.1
nma-nma.01.rtf,P31,nma-nma,2,313
nma-nma.01.rtf,P33,nma-nma,2,156.5
nma-nma.01.rtf,P35,nma-nma,2,361.9
nma-nma.01.rtf,P37,nma-nma,2,440.2
nma-nma.01.rtf,P10,nma-nma,2,401.2
nma-nma.01.rtf,P11,nma-nma,2,655.4
nma-nma.01.rtf,P12,nma-nma,2,342.5
nma-nma.01.rtf,P13,nma-nma,2,352.2
nma-nma.01.rtf,P16,nma-nma,2,141.9
nma-nma.01.rtf,P17,nma-nma,2,362.1
nma-ma.10.rtf,P07,nma-ma,2,63.5
nma-nma.01.rtf,P18,nma-nma,2,245.5
nma-nma.01.rtf,P20,nma-nma,2,924.3
nma-nma.01.rtf,P22,nma-nma,2,503.4
nma-nma.01.rtf,P24,nma-nma,2,563.7
nma-nma.01.rtf,P26,nma-nma,2,836.9
nma-nma.01.rtf,P28,nma-nma,2,234.7
nma-nma.01.rtf,P30,nma-nma,2,601.4
nma-nma.01.rtf,P34,nma-nma,2,185.7
nma-nma.01.rtf,P36,nma-nma,2,341.8
nma-nma.02.rtf,P01,nma-nma,2,785.5
nma-nma.02.rtf,P03,nma-nma,2,126.9
nma-nma.02.rtf,P04,nma-nma,2,440.4
nma-nma.02.rtf,P05,nma-nma,2,195.5
nma-nma.02.rtf,P06,nma-nma,2,176
nma-nma.02.rtf,P07,nma-nma,2,273.9
nma-nma.02.rtf,P08,nma-nma,2,401
nma-nma.02.rtf,P09,nma-nma,2,166.1
nma-nma.02.rtf,P19,nma-nma,2,645.2
nma-nma.02.rtf,P21,nma-nma,2,957.8
nma-nma.02.rtf,P23,nma-nma,2,589
nma-nma.02.rtf,P25,nma-nma,2,543.6
nma-nma.02.rtf,P27,nma-nma,2,577.5
nma-nma.02.rtf,P29,nma-nma,2,567.2
nma-ma.10.rtf,P13,nma-ma,2,73.5
nma-nma.02.rtf,P31,nma-nma,2,890
nma-nma.02.rtf,P33,nma-nma,2,420.6
nma-nma.02.rtf,P35,nma-nma,2,102.8
nma-nma.02.rtf,P37,nma-nma,2,190.8
nma-nma.02.rtf,P10,nma-nma,2,462.2
nma-nma.02.rtf,P11,nma-nma,2,317.8
nma-ma.11.rtf,P03,nma-ma,2,53.8
nma-nma.02.rtf,P12,nma-nma,2,440.5
nma-nma.02.rtf,P13,nma-nma,2,357
nma-nma.02.rtf,P15,nma-nma,2,572
nma-nma.02.rtf,P16,nma-nma,2,200.2
nma-nma.02.rtf,P17,nma-nma,2,141.8
nma-nma.02.rtf,P18,nma-nma,2,396
nma-nma.02.rtf,P20,nma-nma,2,792.1
nma-nma.02.rtf,P22,nma-nma,2,503.5
nma-nma.02.rtf,P24,nma-nma,2,221.4
nma-nma.02.rtf,P28,nma-nma,2,719
nma-nma.02.rtf,P30,nma-nma,2,679.9
nma-nma.02.rtf,P32,nma-nma,2,836.3
nma-nma.02.rtf,P36,nma-nma,2,161.4
nma-nma.03.rtf,P01,nma-nma,2,1041.9
nma-ma.12.rtf,P03,nma-ma,2,0
nma-ma.12.rtf,P07,nma-ma,2,0
nma-nma.03.rtf,P02,nma-nma,2,821.6
nma-nma.03.rtf,P03,nma-nma,2,151.6
nma-nma.03.rtf,P04,nma-nma,2,450.1
nma-nma.03.rtf,P05,nma-nma,2,342.3
nma-nma.03.rtf,P06,nma-nma,2,499.6
nma-nma.03.rtf,P07,nma-nma,2,225
nma-nma.03.rtf,P08,nma-nma,2,1134.4
nma-nma.03.rtf,P09,nma-nma,2,166.3
nma-nma.03.rtf,P19,nma-nma,2,625.9
nma-nma.03.rtf,P21,nma-nma,2,613.7
nma-nma.03.rtf,P23,nma-nma,2,921.1
nma-nma.03.rtf,P27,nma-nma,2,278.8
nma-nma.03.rtf,P29,nma-nma,2,758.3
nma-nma.03.rtf,P33,nma-nma,2,200.5
nma-nma.03.rtf,P35,nma-nma,2,914.5
nma-nma.03.rtf,P10,nma-nma,2,210.3
nma-nma.03.rtf,P11,nma-nma,2,845.7
nma-nma.03.rtf,P13,nma-nma,2,444.9
nma-nma.03.rtf,P17,nma-nma,2,401.1
nma-nma.03.rtf,P18,nma-nma,2,190.8
nma-nma.03.rtf,P20,nma-nma,2,885.1
nma-nma.03.rtf,P22,nma-nma,2,1011.8
nma-nma.03.rtf,P24,nma-nma,2,196.5
nma-nma.03.rtf,P26,nma-nma,2,412.8
nma-nma.03.rtf,P28,nma-nma,2,484.1
nma-ma.12.rtf,P27,nma-ma,2,0
nma-nma.03.rtf,P30,nma-nma,2,489.3
nma-nma.03.rtf,P32,nma-nma,2,640.8
nma-nma.03.rtf,P34,nma-nma,2,210.3
nma-nma.03.rtf,P36,nma-nma,2,513.5
nma-nma.04.rtf,P01,nma-nma,2,458.2
nma-nma.04.rtf,P03,nma-nma,2,151.6
nma-nma.04.rtf,P04,nma-nma,2,83.2
nma-nma.04.rtf,P05,nma-nma,2,171.1
nma-nma.04.rtf,P06,nma-nma,2,753
nma-nma.04.rtf,P07,nma-nma,2,122.7
nma-nma.04.rtf,P08,nma-nma,2,743.3
nma-nma.04.rtf,P09,nma-nma,2,610.4
nma-nma.04.rtf,P19,nma-nma,2,1041.9
nma-nma.04.rtf,P21,nma-nma,2,225
nma-nma.04.rtf,P23,nma-nma,2,669.5
nma-nma.04.rtf,P25,nma-nma,2,854.5
nma-nma.04.rtf,P27,nma-nma,2,112.6
nma-nma.04.rtf,P29,nma-nma,2,435.5
nma-nma.04.rtf,P31,nma-nma,2,332.5
nma-nma.04.rtf,P33,nma-nma,2,298.3
nma-nma.04.rtf,P35,nma-nma,2,347.2
nma-nma.04.rtf,P37,nma-nma,2,283.6
nma-nma.02.rtf,P02,nma-nma,2,0
nma-nma.04.rtf,P10,nma-nma,2,205.4
nma-nma.04.rtf,P11,nma-nma,2,953.6
nma-nma.04.rtf,P12,nma-nma,2,459.7
nma-nma.04.rtf,P13,nma-nma,2,723.9
nma-nma.04.rtf,P14,nma-nma,2,450.1
nma-nma.04.rtf,P15,nma-nma,2,948.5
nma-nma.04.rtf,P16,nma-nma,2,161.3
nma-nma.04.rtf,P17,nma-nma,2,244.6
nma-nma.04.rtf,P20,nma-nma,2,445
nma-nma.04.rtf,P22,nma-nma,2,206.3
nma-nma.04.rtf,P24,nma-nma,2,438
nma-nma.04.rtf,P26,nma-nma,2,287.1
nma-nma.04.rtf,P28,nma-nma,2,132.1
nma-nma.04.rtf,P30,nma-nma,2,987.7
nma-nma.04.rtf,P32,nma-nma,2,606.4
nma-nma.02.rtf,P26,nma-nma,2,55.3
nma-nma.04.rtf,P34,nma-nma,2,156.6
nma-nma.04.rtf,P36,nma-nma,2,102.7
nma-nma.05.rtf,P01,nma-nma,2,441.8
nma-nma.05.rtf,P02,nma-nma,2,591.7
nma-nma.02.rtf,P34,nma-nma,2,0
nma-nma.05.rtf,P04,nma-nma,2,278.4
nma-nma.05.rtf,P05,nma-nma,2,136.8
nma-nma.05.rtf,P06,nma-nma,2,195.6
nma-nma.05.rtf,P07,nma-nma,2,562.8
nma-nma.05.rtf,P08,nma-nma,2,166.3
nma-nma.05.rtf,P09,nma-nma,2,293.5
nma-nma.05.rtf,P19,nma-nma,2,161.3
nma-nma.05.rtf,P23,nma-nma,2,735.1
nma-nma.05.rtf,P25,nma-nma,2,553.7
nma-nma.05.rtf,P27,nma-nma,2,283.8
nma-nma.05.rtf,P29,nma-nma,2,357.6
nma-nma.05.rtf,P31,nma-nma,2,666.1
nma-nma.05.rtf,P33,nma-nma,2,567.3
nma-nma.05.rtf,P35,nma-nma,2,376.5
nma-nma.05.rtf,P37,nma-nma,2,337.4
nma-nma.05.rtf,P10,nma-nma,2,435.3
nma-nma.05.rtf,P11,nma-nma,2,909.5
nma-nma.05.rtf,P12,nma-nma,2,870.5
nma-nma.05.rtf,P13,nma-nma,2,141.8
nma-nma.05.rtf,P14,nma-nma,2,919.6
nma-nma.05.rtf,P15,nma-nma,2,518.4
nma-nma.05.rtf,P16,nma-nma,2,191.2
nma-nma.05.rtf,P17,nma-nma,2,361.9
nma-nma.05.rtf,P18,nma-nma,2,464.5
nma-nma.05.rtf,P20,nma-nma,2,1031.7
nma-nma.05.rtf,P22,nma-nma,2,558.8
nma-nma.05.rtf,P24,nma-nma,2,630.2
nma-nma.05.rtf,P26,nma-nma,2,583.8
nma-nma.05.rtf,P28,nma-nma,2,1041.4
nma-nma.05.rtf,P30,nma-nma,2,190.7
nma-nma.05.rtf,P34,nma-nma,2,156.5
nma-nma.05.rtf,P36,nma-nma,2,136.9
nma-nma.06.rtf,P01,nma-nma,2,730
nma-nma.06.rtf,P02,nma-nma,2,210.2
nma-nma.06.rtf,P04,nma-nma,2,136.9
nma-nma.06.rtf,P05,nma-nma,2,166.3
nma-nma.06.rtf,P06,nma-nma,2,371.6
nma-nma.06.rtf,P07,nma-nma,2,151.7
nma-nma.06.rtf,P08,nma-nma,2,518.4
nma-nma.03.rtf,P16,nma-nma,2,72.8
nma-nma.06.rtf,P09,nma-nma,2,132
nma-nma.06.rtf,P19,nma-nma,2,234.7
nma-nma.06.rtf,P21,nma-nma,2,749.3
nma-nma.06.rtf,P23,nma-nma,2,966.3
nma-nma.06.rtf,P25,nma-nma,2,412.8
nma-nma.06.rtf,P27,nma-nma,2,665.3
nma-nma.06.rtf,P29,nma-nma,2,420.5
nma-nma.06.rtf,P31,nma-nma,2,107.6
nma-nma.06.rtf,P33,nma-nma,2,268.9
nma-nma.04.rtf,P02,nma-nma,2,0
nma-nma.06.rtf,P35,nma-nma,2,1090.5
nma-nma.06.rtf,P37,nma-nma,2,406
nma-nma.06.rtf,P10,nma-nma,2,264.3
nma-nma.06.rtf,P11,nma-nma,2,352.2
nma-nma.06.rtf,P12,nma-nma,2,244.5
nma-nma.06.rtf,P13,nma-nma,2,220.2
nma-nma.06.rtf,P14,nma-nma,2,821.5
nma-nma.06.rtf,P16,nma-nma,2,556.3
nma-nma.06.rtf,P17,nma-nma,2,704
nma-nma.06.rtf,P18,nma-nma,2,288.5
nma-nma.06.rtf,P22,nma-nma,2,105.7
nma-nma.06.rtf,P24,nma-nma,2,281.9
nma-nma.06.rtf,P26,nma-nma,2,80.6
nma-nma.06.rtf,P28,nma-nma,2,943.8
nma-nma.06.rtf,P30,nma-nma,2,464.6
nma-nma.06.rtf,P34,nma-nma,2,161.4
nma-nma.07.rtf,P01,nma-nma,2,261.8
nma-nma.07.rtf,P02,nma-nma,2,1157
nma-nma.07.rtf,P03,nma-nma,2,513.4
nma-nma.07.rtf,P04,nma-nma,2,131.9
nma-nma.07.rtf,P05,nma-nma,2,459.7
nma-nma.07.rtf,P06,nma-nma,2,293.4
nma-nma.07.rtf,P07,nma-nma,2,308.1
nma-nma.07.rtf,P08,nma-nma,2,176.1
nma-nma.07.rtf,P09,nma-nma,2,860.9
nma-nma.07.rtf,P19,nma-nma,2,748.4
nma-nma.07.rtf,P23,nma-nma,2,418
nma-nma.07.rtf,P25,nma-nma,2,1166.8
nma-nma.07.rtf,P27,nma-nma,2,425.5
nma-nma.07.rtf,P29,nma-nma,2,577
nma-nma.07.rtf,P31,nma-nma,2,758
nma-nma.07.rtf,P33,nma-nma,2,376.6
nma-nma.07.rtf,P35,nma-nma,2,141.8
nma-nma.07.rtf,P37,nma-nma,2,635.5
nma-nma.07.rtf,P10,nma-nma,2,425.5
nma-nma.07.rtf,P13,nma-nma,2,807.3
nma-nma.07.rtf,P14,nma-nma,2,755.6
nma-nma.07.rtf,P15,nma-nma,2,660.3
nma-nma.07.rtf,P16,nma-nma,2,293.5
nma-nma.07.rtf,P18,nma-nma,2,376.6
nma-nma.07.rtf,P20,nma-nma,2,855.8
nma-nma.07.rtf,P22,nma-nma,2,548.7
nma-nma.07.rtf,P24,nma-nma,2,689.1
nma-nma.07.rtf,P26,nma-nma,2,881.4
nma-nma.07.rtf,P28,nma-nma,2,816.6
nma-nma.04.rtf,P18,nma-nma,2,0
nma-nma.07.rtf,P30,nma-nma,2,225.1
nma-nma.07.rtf,P34,nma-nma,2,176
nma-nma.07.rtf,P36,nma-nma,2,176
nma-nma.08.rtf,P01,nma-nma,2,156.1
nma-nma.08.rtf,P02,nma-nma,2,811.8
nma-nma.08.rtf,P03,nma-nma,2,151.6
nma-nma.08.rtf,P04,nma-nma,2,132
nma-nma.08.rtf,P05,nma-nma,2,479.9
nma-nma.08.rtf,P06,nma-nma,2,288.5
nma-nma.08.rtf,P07,nma-nma,2,596.4
nma-nma.08.rtf,P08,nma-nma,2,200.4
nma-nma.08.rtf,P09,nma-nma,2,215.3
nma-nma.08.rtf,P19,nma-nma,2,308.1
nma-nma.08.rtf,P21,nma-nma,2,415.7
nma-nma.08.rtf,P23,nma-nma,2,528.5
nma-nma.05.rtf,P03,nma-nma,2,68.5
nma-nma.08.rtf,P25,nma-nma,2,724.8
nma-nma.08.rtf,P27,nma-nma,2,371.6
nma-nma.08.rtf,P29,nma-nma,2,806.8
nma-nma.08.rtf,P31,nma-nma,2,596.6
nma-nma.08.rtf,P33,nma-nma,2,187.1
nma-nma.08.rtf,P35,nma-nma,2,640.5
nma-nma.08.rtf,P37,nma-nma,2,303.1
nma-nma.08.rtf,P10,nma-nma,2,944.3
nma-nma.08.rtf,P11,nma-nma,2,963.4
nma-nma.08.rtf,P12,nma-nma,2,318
nma-nma.08.rtf,P13,nma-nma,2,587
nma-nma.08.rtf,P16,nma-nma,2,327.6
nma-nma.08.rtf,P17,nma-nma,2,332.5
nma-nma.08.rtf,P18,nma-nma,2,479.2
nma-nma.06.rtf,P03,nma-nma,2,0
nma-nma.08.rtf,P20,nma-nma,2,679.6
nma-nma.08.rtf,P22,nma-nma,2,719.9
nma-nma.08.rtf,P24,nma-nma,2,758.7
nma-nma.08.rtf,P28,nma-nma,2,694.4
nma-nma.08.rtf,P30,nma-nma,2,958.7
nma-nma.08.rtf,P32,nma-nma,2,977.9
nma-nma.08.rtf,P34,nma-nma,2,347.3
nma-nma.08.rtf,P36,nma-nma,2,513.5
nma-nma.09.rtf,P01,nma-nma,2,954.5
nma-nma.09.rtf,P02,nma-nma,2,748.2
nma-nma.09.rtf,P03,nma-nma,2,130
nma-nma.09.rtf,P04,nma-nma,2,151.4
nma-nma.09.rtf,P05,nma-nma,2,425.3
nma-nma.09.rtf,P06,nma-nma,2,528.1
nma-nma.09.rtf,P07,nma-nma,2,391.4
nma-nma.09.rtf,P08,nma-nma,2,511.8
nma-nma.09.rtf,P09,nma-nma,2,621.2
nma-nma.09.rtf,P19,nma-nma,2,459.8
nma-nma.09.rtf,P21,nma-nma,2,640.7
nma-nma.09.rtf,P27,nma-nma,2,264.2
nma-nma.06.rtf,P36,nma-nma,2,0
nma-nma.09.rtf,P29,nma-nma,2,640.3
nma-nma.09.rtf,P31,nma-nma,2,347.3
nma-nma.09.rtf,P33,nma-nma,2,415.8
nma-nma.07.rtf,P17,nma-nma,2,0
nma-nma.09.rtf,P35,nma-nma,2,249.4
nma-nma.09.rtf,P37,nma-nma,2,322.9
nma-nma.09.rtf,P10,nma-nma,2,567.2
nma-nma.09.rtf,P11,nma-nma,2,278.7
nma-nma.09.rtf,P12,nma-nma,2,772.8
nma-nma.09.rtf,P17,nma-nma,2,298.4
nma-nma.09.rtf,P18,nma-nma,2,376.6
nma-nma.09.rtf,P20,nma-nma,2,259.3
nma-nma.09.rtf,P22,nma-nma,2,342.4
nma-nma.09.rtf,P24,nma-nma,2,367.8
nma-nma.09.rtf,P26,nma-nma,2,735.1
nma-nma.09.rtf,P28,nma-nma,2,278.7
nma-nma.09.rtf,P30,nma-nma,2,762.7
nma-nma.09.rtf,P32,nma-nma,2,909.3
nma-nma.09.rtf,P34,nma-nma,2,259.2
nma-nma.09.rtf,P36,nma-nma,2,137
nma-nma.09.rtf,P13,nma-nma,2,53.9
nma-nma.10.rtf,P01,nma-nma,2,740.2
nma-nma.10.rtf,P02,nma-nma,2,336.8
nma-nma.10.rtf,P04,nma-nma,2,860.6
nma-nma.10.rtf,P05,nma-nma,2,269
nma-nma.10.rtf,P06,nma-nma,2,909.1
nma-nma.10.rtf,P07,nma-nma,2,185.9
nma-nma.10.rtf,P08,nma-nma,2,244.6
nma-nma.10.rtf,P09,nma-nma,2,293.4
nma-nma.10.rtf,P19,nma-nma,2,435.9
nma-nma.10.rtf,P25,nma-nma,2,151
nma-nma.10.rtf,P27,nma-nma,2,254.2
nma-nma.10.rtf,P29,nma-nma,2,293.4
nma-nma.10.rtf,P31,nma-nma,2,391.3
nma-nma.10.rtf,P33,nma-nma,2,264.1
nma-nma.10.rtf,P35,nma-nma,2,421.1
nma-nma.10.rtf,P37,nma-nma,2,1100.1
nma-nma.09.rtf,P16,nma-nma,2,53.8
nma-nma.10.rtf,P10,nma-nma,2,185.9
nma-nma.10.rtf,P11,nma-nma,2,185.7
nma-nma.10.rtf,P12,nma-nma,2,513.4
nma-nma.10.rtf,P13,nma-nma,2,366.6
nma-nma.10.rtf,P14,nma-nma,2,718.8
nma-nma.10.rtf,P15,nma-nma,2,518.4
nma-nma.10.rtf,P16,nma-nma,2,190.8
nma-nma.10.rtf,P17,nma-nma,2,200.5
nma-nma.10.rtf,P18,nma-nma,2,444.9
nma-nma.10.rtf,P22,nma-nma,2,664.5
nma-nma.10.rtf,P26,nma-nma,2,564.4
nma-nma.10.rtf,P28,nma-nma,2,640.4
nma-nma.10.rtf,P36,nma-nma,2,151.5
nma-nma.11.rtf,P01,nma-nma,2,659.3
nma-nma.11.rtf,P02,nma-nma,2,366.3
nma-nma.11.rtf,P04,nma-nma,2,357
nma-nma.11.rtf,P05,nma-nma,2,273.9
nma-nma.11.rtf,P06,nma-nma,2,161.2
nma-nma.11.rtf,P07,nma-nma,2,342.2
nma-nma.10.rtf,P03,nma-nma,2,0
nma-nma.11.rtf,P08,nma-nma,2,1094.8
nma-nma.11.rtf,P09,nma-nma,2,626.2
nma-nma.11.rtf,P19,nma-nma,2,493.9
nma-nma.10.rtf,P34,nma-nma,2,73.4
nma-nma.11.rtf,P21,nma-nma,2,1095.6
nma-nma.11.rtf,P23,nma-nma,2,1021.6
nma-nma.11.rtf,P25,nma-nma,2,463.1
nma-nma.11.rtf,P27,nma-nma,2,254.3
nma-nma.11.rtf,P29,nma-nma,2,547.7
nma-nma.11.rtf,P31,nma-nma,2,484.1
nma-nma.11.rtf,P33,nma-nma,2,415.8
nma-nma.11.rtf,P35,nma-nma,2,626.1
nma-nma.11.rtf,P37,nma-nma,2,278.9
nma-nma.11.rtf,P10,nma-nma,2,591.7
nma-nma.11.rtf,P11,nma-nma,2,1115.1
nma-nma.11.rtf,P12,nma-nma,2,298.2
nma-nma.11.rtf,P13,nma-nma,2,313
nma-nma.11.rtf,P03,nma-nma,2,68.5
nma-nma.11.rtf,P14,nma-nma,2,875.5
nma-nma.11.rtf,P16,nma-nma,2,405.3
nma-nma.11.rtf,P17,nma-nma,2,635
nma-nma.11.rtf,P18,nma-nma,2,430.4
nma-nma.11.rtf,P20,nma-nma,2,988.1
nma-nma.11.rtf,P22,nma-nma,2,971.3
nma-nma.11.rtf,P24,nma-nma,2,996.5
nma-nma.11.rtf,P26,nma-nma,2,916.3
nma-nma.11.rtf,P28,nma-nma,2,293
nma-nma.11.rtf,P30,nma-nma,2,895.5
nma-nma.11.rtf,P34,nma-nma,2,405.6
nma-nma.11.rtf,P36,nma-nma,2,772.7
nma-nma.12.rtf,P01,nma-nma,2,705.1
nma-nma.12.rtf,P02,nma-nma,2,1051.1
nma-nma.12.rtf,P04,nma-nma,2,171.2
nma-nma.12.rtf,P05,nma-nma,2,699.4
nma-nma.12.rtf,P03,nma-nma,2,78.2
nma-nma.12.rtf,P06,nma-nma,2,836.2
nma-nma.12.rtf,P07,nma-nma,2,352.2
nma-nma.12.rtf,P08,nma-nma,2,533.6
nma-nma.12.rtf,P09,nma-nma,2,533.2
nma-nma.12.rtf,P19,nma-nma,2,606.6
nma-nma.12.rtf,P23,nma-nma,2,1082.3
nma-nma.12.rtf,P25,nma-nma,2,472.7
nma-nma.12.rtf,P27,nma-nma,2,498.8
nma-nma.12.rtf,P29,nma-nma,2,591.8
nma-nma.12.rtf,P31,nma-nma,2,687.6
nma-nma.12.rtf,P33,nma-nma,2,484.5
nma-nma.12.rtf,P35,nma-nma,2,631.1
nma-nma.12.rtf,P37,nma-nma,2,811.4
nma-nma.12.rtf,P10,nma-nma,2,318.1
nma-nma.12.rtf,P36,nma-nma,2,0
nma-nma.12.rtf,P11,nma-nma,2,503.7
nma-nma.12.rtf,P12,nma-nma,2,758.2
nma-nma.12.rtf,P13,nma-nma,2,205.4
nma-nma.12.rtf,P14,nma-nma,2,709.5
nma-nma.12.rtf,P15,nma-nma,2,508.7
nma-nma.12.rtf,P16,nma-nma,2,200.4
nma-nma.12.rtf,P17,nma-nma,2,386.4
nma-nma.12.rtf,P18,nma-nma,2,132
nma-nma.12.rtf,P20,nma-nma,2,547.6
nma-nma.12.rtf,P22,nma-nma,2,633.9
