Participant,Stimulus,condition,semantic,RT
P08,nma-ma.07.rtf,nma-ma,2,278
P09,nma-ma.07.rtf,nma-ma,2,161
P10,nma-ma.07.rtf,nma-ma,2,117
P11,nma-ma.07.rtf,nma-ma,2,532
P12,nma-ma.07.rtf,nma-ma,2,229
P13,nma-ma.07.rtf,nma-ma,2,176
P14,nma-ma.07.rtf,nma-ma,2,117
P15,nma-ma.07.rtf,nma-ma,2,127
P16,nma-ma.07.rtf,nma-ma,2,190
P17,nma-ma.07.rtf,nma-ma,2,0
P18,nma-ma.07.rtf,nma-ma,2,220
P19,nma-ma.07.rtf,nma-ma,2,151
P20,nma-ma.07.rtf,nma-ma,2,200
P21,nma-ma.07.rtf,nma-ma,2,161
P22,nma-ma.07.rtf,nma-ma,2,156
P23,nma-ma.07.rtf,nma-ma,2,272
P24,nma-ma.07.rtf,nma-ma,2,211
P25,nma-ma.07.rtf,nma-ma,2,241
P26,nma-ma.07.rtf,nma-ma,2,151
P27,nma-ma.07.rtf,nma-ma,2,0
P28,nma-ma.07.rtf,nma-ma,2,102
P29,nma-ma.07.rtf,nma-ma,2,166
P30,nma-ma.07.rtf,nma-ma,2,214
P31,nma-ma.07.rtf,nma-ma,2,210
P32,nma-ma.07.rtf,nma-ma,2,210
P33,nma-ma.07.rtf,nma-ma,2,244
P34,nma-ma.07.rtf,nma-ma,2,229
P35,nma-ma.07.rtf,nma-ma,2,88
P36,nma-ma.07.rtf,nma-ma,2,322
P37,nma-ma.07.rtf,nma-ma,2,195
P01,nma-ma.08.rtf,nma-ma,2,206
P02,nma-ma.08.rtf,nma-ma,2,83
P03,nma-ma.08.rtf,nma-ma,2,322
P04,nma-ma.08.rtf,nma-ma,2,53
P05,nma-ma.08.rtf,nma-ma,2,210
P06,nma-ma.08.rtf,nma-ma,2,386
P07,nma-ma.08.rtf,nma-ma,2,107
P08,nma-ma.08.rtf,nma-ma,2,410
P09,nma-ma.08.rtf,nma-ma,2,228
P10,nma-ma.08.rtf,nma-ma,2,227
P11,nma-ma.08.rtf,nma-ma,2,383
P12,nma-ma.08.rtf,nma-ma,2,261
P13,nma-ma.08.rtf,nma-ma,2,219
P14,nma-ma.08.rtf,nma-ma,2,136
P15,nma-ma.08.rtf,nma-ma,2,155
P16,nma-ma.08.rtf,nma-ma,2,140
P17,nma-ma.08.rtf,nma-ma,2,0
P18,nma-ma.08.rtf,nma-ma,2,175
P19,nma-ma.08.rtf,nma-ma,2,161
P20,nma-ma.08.rtf,nma-ma,2,0
P21,nma-ma.08.rtf,nma-ma,2,229
P22,nma-ma.08.rtf,nma-ma,2,0
P23,nma-ma.08.rtf,nma-ma,2,679
P24,nma-ma.08.rtf,nma-ma,2,196
P25,nma-ma.08.rtf,nma-ma,2,268
P26,nma-ma.08.rtf,nma-ma,2,246
P27,nma-ma.08.rtf,nma-ma,2,156
P28,nma-ma.08.rtf,nma-ma,2,288
P29,nma-ma.08.rtf,nma-ma,2,156
P30,nma-ma.08.rtf,nma-ma,2,312
P31,nma-ma.08.rtf,nma-ma,2,302
P33,nma-ma.08.rtf,nma-ma,2,326
P34,nma-ma.08.rtf,nma-ma,2,185
P35,nma-ma.08.rtf,nma-ma,2,178
P36,nma-ma.08.rtf,nma-ma,2,0
P37,nma-ma.08.rtf,nma-ma,2,218
P01,nma-ma.09.rtf,nma-ma,2,156
P02,nma-ma.09.rtf,nma-ma,2,146
P03,nma-ma.09.rtf,nma-ma,2,0
P04,nma-ma.09.rtf,nma-ma,2,205
P05,nma-ma.09.rtf,nma-ma,2,0
P06,nma-ma.09.rtf,nma-ma,2,200
P07,nma-ma.09.rtf,nma-ma,2,68
P08,nma-ma.09.rtf,nma-ma,2,215
P09,nma-ma.09.rtf,nma-ma,2,224
P10,nma-ma.09.rtf,nma-ma,2,322
P11,nma-ma.09.rtf,nma-ma,2,327
P12,nma-ma.09.rtf,nma-ma,2,189
P13,nma-ma.09.rtf,nma-ma,2,239
P14,nma-ma.09.rtf,nma-ma,2,141
P15,nma-ma.09.rtf,nma-ma,2,92
P16,nma-ma.09.rtf,nma-ma,2,367
P17,nma-ma.09.rtf,nma-ma,2,164
P18,nma-ma.09.rtf,nma-ma,2,191
P19,nma-ma.09.rtf,nma-ma,2,140
P20,nma-ma.09.rtf,nma-ma,2,171
P21,nma-ma.09.rtf,nma-ma,2,464
P22,nma-ma.09.rtf,nma-ma,2,267
P23,nma-ma.09.rtf,nma-ma,2,352
P24,nma-ma.09.rtf,nma-ma,2,171
P25,nma-ma.09.rtf,nma-ma,2,402
P26,nma-ma.09.rtf,nma-ma,2,221
P27,nma-ma.09.rtf,nma-ma,2,151
P28,nma-ma.09.rtf,nma-ma,2,149
P29,nma-ma.09.rtf,nma-ma,2,73
P30,nma-ma.09.rtf,nma-ma,2,176
P31,nma-ma.09.rtf,nma-ma,2,1061
P32,nma-ma.09.rtf,nma-ma,2,342
P33,nma-ma.09.rtf,nma-ma,2,357
P34,nma-ma.09.rtf,nma-ma,2,185
P35,nma-ma.09.rtf,nma-ma,2,171
P36,nma-ma.09.rtf,nma-ma,2,156
P37,nma-ma.09.rtf,nma-ma,2,350
P01,nma-ma.10.rtf,nma-ma,2,186
P02,nma-ma.10.rtf,nma-ma,2,87
P03,nma-ma.10.rtf,nma-ma,2,0
P04,nma-ma.10.rtf,nma-ma,2,0
P05,nma-ma.10.rtf,nma-ma,2,117
P06,nma-ma.10.rtf,nma-ma,2,210
P07,nma-ma.10.rtf,nma-ma,2,98
P08,nma-ma.10.rtf,nma-ma,2,277
P09,nma-ma.10.rtf,nma-ma,2,210
P10,nma-ma.10.rtf,nma-ma,2,132
P11,nma-ma.10.rtf,nma-ma,2,444
P12,nma-ma.10.rtf,nma-ma,2,226
P13,nma-ma.10.rtf,nma-ma,2,173
P14,nma-ma.10.rtf,nma-ma,2,121
P15,nma-ma.10.rtf,nma-ma,2,171
P16,nma-ma.10.rtf,nma-ma,2,293
P17,nma-ma.10.rtf,nma-ma,2,176
P18,nma-ma.10.rtf,nma-ma,2,141
P19,nma-ma.10.rtf,nma-ma,2,97
P20,nma-ma.10.rtf,nma-ma,2,185
P21,nma-ma.10.rtf,nma-ma,2,195
P22,nma-ma.10.rtf,nma-ma,2,261
P23,nma-ma.10.rtf,nma-ma,2,266
P24,nma-ma.10.rtf,nma-ma,2,226
P25,nma-ma.10.rtf,nma-ma,2,438
P26,nma-ma.10.rtf,nma-ma,2,311
P27,nma-ma.10.rtf,nma-ma,2,146
P28,nma-ma.10.rtf,nma-ma,2,213
P29,nma-ma.10.rtf,nma-ma,2,239
P30,nma-ma.10.rtf,nma-ma,2,234
P31,nma-ma.10.rtf,nma-ma,2,257
P32,nma-ma.10.rtf,nma-ma,2,224
P33,nma-ma.10.rtf,nma-ma,2,308
P34,nma-ma.10.rtf,nma-ma,2,317
P35,nma-ma.10.rtf,nma-ma,2,181
P36,nma-ma.10.rtf,nma-ma,2,53
P37,nma-ma.10.rtf,nma-ma,2,184
P01,nma-ma.11.rtf,nma-ma,2,181
P02,nma-ma.11.rtf,nma-ma,2,243
P03,nma-ma.11.rtf,nma-ma,2,0
P04,nma-ma.11.rtf,nma-ma,2,210
P05,nma-ma.11.rtf,nma-ma,2,268
P06,nma-ma.11.rtf,nma-ma,2,230
P07,nma-ma.11.rtf,nma-ma,2,344
P08,nma-ma.11.rtf,nma-ma,2,115
P09,nma-ma.11.rtf,nma-ma,2,230
P10,nma-ma.11.rtf,nma-ma,2,164
P11,nma-ma.11.rtf,nma-ma,2,473
P12,nma-ma.11.rtf,nma-ma,2,321
P13,nma-ma.11.rtf,nma-ma,2,145
P14,nma-ma.11.rtf,nma-ma,2,219
P15,nma-ma.11.rtf,nma-ma,2,0
P16,nma-ma.11.rtf,nma-ma,2,147
P17,nma-ma.11.rtf,nma-ma,2,186
P18,nma-ma.11.rtf,nma-ma,2,188
P19,nma-ma.11.rtf,nma-ma,2,181
P20,nma-ma.11.rtf,nma-ma,2,132
P21,nma-ma.11.rtf,nma-ma,2,293
P22,nma-ma.11.rtf,nma-ma,2,0
P23,nma-ma.11.rtf,nma-ma,2,407
P24,nma-ma.11.rtf,nma-ma,2,236
P25,nma-ma.11.rtf,nma-ma,2,433
P26,nma-ma.11.rtf,nma-ma,2,130
P27,nma-ma.11.rtf,nma-ma,2,150
P28,nma-ma.11.rtf,nma-ma,2,273
P29,nma-ma.11.rtf,nma-ma,2,146
P30,nma-ma.11.rtf,nma-ma,2,344
P31,nma-ma.11.rtf,nma-ma,2,352
P32,nma-ma.11.rtf,nma-ma,2,215
P33,nma-ma.11.rtf,nma-ma,2,252
P34,nma-ma.11.rtf,nma-ma,2,234
P35,nma-ma.11.rtf,nma-ma,2,195
P36,nma-ma.11.rtf,nma-ma,2,0
P37,nma-ma.11.rtf,nma-ma,2,278
P01,nma-ma.12.rtf,nma-ma,2,161
P02,nma-ma.12.rtf,nma-ma,2,0
P03,nma-ma.12.rtf,nma-ma,2,0
P04,nma-ma.12.rtf,nma-ma,2,0
P05,nma-ma.12.rtf,nma-ma,2,146
P06,nma-ma.12.rtf,nma-ma,2,220
P07,nma-ma.12.rtf,nma-ma,2,205
P08,nma-ma.12.rtf,nma-ma,2,415
P09,nma-ma.12.rtf,nma-ma,2,200
P10,nma-ma.12.rtf,nma-ma,2,146
P11,nma-ma.12.rtf,nma-ma,2,327
P12,nma-ma.12.rtf,nma-ma,2,161
P13,nma-ma.12.rtf,nma-ma,2,200
P14,nma-ma.12.rtf,nma-ma,2,88
P15,nma-ma.12.rtf,nma-ma,2,274
P16,nma-ma.12.rtf,nma-ma,2,210
P17,nma-ma.12.rtf,nma-ma,2,542
P18,nma-ma.12.rtf,nma-ma,2,224
P19,nma-ma.12.rtf,nma-ma,2,205
P20,nma-ma.12.rtf,nma-ma,2,127
P21,nma-ma.12.rtf,nma-ma,2,220
P22,nma-ma.12.rtf,nma-ma,2,161
P23,nma-ma.12.rtf,nma-ma,2,335
P24,nma-ma.12.rtf,nma-ma,2,171
P25,nma-ma.12.rtf,nma-ma,2,382
P26,nma-ma.12.rtf,nma-ma,2,171
P27,nma-ma.12.rtf,nma-ma,2,136
P28,nma-ma.12.rtf,nma-ma,2,112
P29,nma-ma.12.rtf,nma-ma,2,166
P30,nma-ma.12.rtf,nma-ma,2,322
P31,nma-ma.12.rtf,nma-ma,2,283
P32,nma-ma.12.rtf,nma-ma,2,229
P33,nma-ma.12.rtf,nma-ma,2,190
P34,nma-ma.12.rtf,nma-ma,2,244
P35,nma-ma.12.rtf,nma-ma,2,249
P36,nma-ma.12.rtf,nma-ma,2,0
P37,nma-ma.12.rtf,nma-ma,2,224
P01,nma-nma.01.rtf,nma-nma,2,246
P02,nma-nma.01.rtf,nma-nma,2,171
P03,nma-nma.01.rtf,nma-nma,2,97
P04,nma-nma.01.rtf,nma-nma,2,180
P05,nma-nma.01.rtf,nma-nma,2,161
P06,nma-nma.01.rtf,nma-nma,2,645
P07,nma-nma.01.rtf,nma-nma,2,151
P08,nma-nma.01.rtf,nma-nma,2,244
P09,nma-nma.01.rtf,nma-nma,2,180
P10,nma-nma.01.rtf,nma-nma,2,190
P11,nma-nma.01.rtf,nma-nma,2,420
P12,nma-nma.01.rtf,nma-nma,2,112
P13,nma-nma.01.rtf,nma-nma,2,176
P14,nma-nma.01.rtf,nma-nma,2,195
P15,nma-nma.01.rtf,nma-nma,2,112
P16,nma-nma.01.rtf,nma-nma,2,264
P17,nma-nma.01.rtf,nma-nma,2,112
P18,nma-nma.01.rtf,nma-nma,2,332
P19,nma-nma.01.rtf,nma-nma,2,166
P20,nma-nma.01.rtf,nma-nma,2,215
P21,nma-nma.01.rtf,nma-nma,2,210
P22,nma-nma.01.rtf,nma-nma,2,0
P23,nma-nma.01.rtf,nma-nma,2,397
P24,nma-nma.01.rtf,nma-nma,2,302
P25,nma-nma.01.rtf,nma-nma,2,171
P26,nma-nma.01.rtf,nma-nma,2,90
P27,nma-nma.01.rtf,nma-nma,2,161
P28,nma-nma.01.rtf,nma-nma,2,337
P29,nma-nma.01.rtf,nma-nma,2,229
P30,nma-nma.01.rtf,nma-nma,2,254
P31,nma-nma.01.rtf,nma-nma,2,243
P32,nma-nma.01.rtf,nma-nma,2,92
P33,nma-nma.01.rtf,nma-nma,2,176
P34,nma-nma.01.rtf,nma-nma,2,181
P35,nma-nma.01.rtf,nma-nma,2,83
P36,nma-nma.01.rtf,nma-nma,2,0
P37,nma-nma.01.rtf,nma-nma,2,215
P01,nma-nma.02.rtf,nma-nma,2,236
P02,nma-nma.02.rtf,nma-nma,2,287
P03,nma-nma.02.rtf,nma-nma,2,322
P04,nma-nma.02.rtf,nma-nma,2,149
P05,nma-nma.02.rtf,nma-nma,2,200
P06,nma-nma.02.rtf,nma-nma,2,577
P07,nma-nma.02.rtf,nma-nma,2,185
P08,nma-nma.02.rtf,nma-nma,2,266
P09,nma-nma.02.rtf,nma-nma,2,127
P10,nma-nma.02.rtf,nma-nma,2,0
P11,nma-nma.02.rtf,nma-nma,2,634
P12,nma-nma.02.rtf,nma-nma,2,198
P13,nma-nma.02.rtf,nma-nma,2,248
P14,nma-nma.02.rtf,nma-nma,2,73
P15,nma-nma.02.rtf,nma-nma,2,141
P16,nma-nma.02.rtf,nma-nma,2,107
P17,nma-nma.02.rtf,nma-nma,2,142
P18,nma-nma.02.rtf,nma-nma,2,132
P19,nma-nma.02.rtf,nma-nma,2,185
P20,nma-nma.02.rtf,nma-nma,2,248
P21,nma-nma.02.rtf,nma-nma,2,195
P22,nma-nma.02.rtf,nma-nma,2,0
P23,nma-nma.02.rtf,nma-nma,2,674
P24,nma-nma.02.rtf,nma-nma,2,216
P25,nma-nma.02.rtf,nma-nma,2,266
P26,nma-nma.02.rtf,nma-nma,2,256
P27,nma-nma.02.rtf,nma-nma,2,146
P28,nma-nma.02.rtf,nma-nma,2,317
P29,nma-nma.02.rtf,nma-nma,2,107
P30,nma-nma.02.rtf,nma-nma,2,187
P31,nma-nma.02.rtf,nma-nma,2,127
P32,nma-nma.02.rtf,nma-nma,2,175
P33,nma-nma.02.rtf,nma-nma,2,164
P34,nma-nma.02.rtf,nma-nma,2,176
P35,nma-nma.02.rtf,nma-nma,2,288
P36,nma-nma.02.rtf,nma-nma,2,68
P37,nma-nma.02.rtf,nma-nma,2,142
P01,nma-nma.03.rtf,nma-nma,2,810
P02,nma-nma.03.rtf,nma-nma,2,0
P03,nma-nma.03.rtf,nma-nma,2,0
P04,nma-nma.03.rtf,nma-nma,2,176
P05,nma-nma.03.rtf,nma-nma,2,376
P06,nma-nma.03.rtf,nma-nma,2,190
P07,nma-nma.03.rtf,nma-nma,2,132
P08,nma-nma.03.rtf,nma-nma,2,264
P09,nma-nma.03.rtf,nma-nma,2,205
P10,nma-nma.03.rtf,nma-nma,2,166
P11,nma-nma.03.rtf,nma-nma,2,371
P12,nma-nma.03.rtf,nma-nma,2,102
P13,nma-nma.03.rtf,nma-nma,2,195
P14,nma-nma.03.rtf,nma-nma,2,141
P15,nma-nma.03.rtf,nma-nma,2,73
P16,nma-nma.03.rtf,nma-nma,2,205
P17,nma-nma.03.rtf,nma-nma,2,53
P18,nma-nma.03.rtf,nma-nma,2,567
P19,nma-nma.03.rtf,nma-nma,2,151
P20,nma-nma.03.rtf,nma-nma,2,220
P21,nma-nma.03.rtf,nma-nma,2,0
P22,nma-nma.03.rtf,nma-nma,2,171
P23,nma-nma.03.rtf,nma-nma,2,256
P24,nma-nma.03.rtf,nma-nma,2,186
P25,nma-nma.03.rtf,nma-nma,2,236
P26,nma-nma.03.rtf,nma-nma,2,261
P27,nma-nma.03.rtf,nma-nma,2,146
P28,nma-nma.03.rtf,nma-nma,2,166
P29,nma-nma.03.rtf,nma-nma,2,78
P30,nma-nma.03.rtf,nma-nma,2,366
P31,nma-nma.03.rtf,nma-nma,2,239
P32,nma-nma.03.rtf,nma-nma,2,474
P33,nma-nma.03.rtf,nma-nma,2,523
P34,nma-nma.03.rtf,nma-nma,2,220
P35,nma-nma.03.rtf,nma-nma,2,176
P36,nma-nma.03.rtf,nma-nma,2,229
P37,nma-nma.03.rtf,nma-nma,2,102
P01,nma-nma.04.rtf,nma-nma,2,281
P02,nma-nma.04.rtf,nma-nma,2,161
P03,nma-nma.04.rtf,nma-nma,2,0
P04,nma-nma.04.rtf,nma-nma,2,107
P05,nma-nma.04.rtf,nma-nma,2,200
P06,nma-nma.04.rtf,nma-nma,2,244
P07,nma-nma.04.rtf,nma-nma,2,420
P08,nma-nma.04.rtf,nma-nma,2,552
P09,nma-nma.04.rtf,nma-nma,2,185
P10,nma-nma.04.rtf,nma-nma,2,185
P11,nma-nma.04.rtf,nma-nma,2,709
P12,nma-nma.04.rtf,nma-nma,2,298
P13,nma-nma.04.rtf,nma-nma,2,200
P14,nma-nma.04.rtf,nma-nma,2,97
P15,nma-nma.04.rtf,nma-nma,2,117
P16,nma-nma.04.rtf,nma-nma,2,283
P17,nma-nma.04.rtf,nma-nma,2,53
P18,nma-nma.04.rtf,nma-nma,2,347
P19,nma-nma.04.rtf,nma-nma,2,176
P20,nma-nma.04.rtf,nma-nma,2,229
P21,nma-nma.04.rtf,nma-nma,2,0
P22,nma-nma.04.rtf,nma-nma,2,307
P23,nma-nma.04.rtf,nma-nma,2,327
P24,nma-nma.04.rtf,nma-nma,2,250
P25,nma-nma.04.rtf,nma-nma,2,302
P26,nma-nma.04.rtf,nma-nma,2,120
P27,nma-nma.04.rtf,nma-nma,2,146
P28,nma-nma.04.rtf,nma-nma,2,195
P29,nma-nma.04.rtf,nma-nma,2,156
P30,nma-nma.04.rtf,nma-nma,2,97
P31,nma-nma.04.rtf,nma-nma,2,269
P32,nma-nma.04.rtf,nma-nma,2,185
P33,nma-nma.04.rtf,nma-nma,2,186
P34,nma-nma.04.rtf,nma-nma,2,244
P35,nma-nma.04.rtf,nma-nma,2,151
P36,nma-nma.04.rtf,nma-nma,2,0
P37,nma-nma.04.rtf,nma-nma,2,176
P01,nma-nma.05.rtf,nma-nma,2,382
P02,nma-nma.05.rtf,nma-nma,2,195
P03,nma-nma.05.rtf,nma-nma,2,0
P04,nma-nma.05.rtf,nma-nma,2,0
P05,nma-nma.05.rtf,nma-nma,2,293
P06,nma-nma.05.rtf,nma-nma,2,367
P07,nma-nma.05.rtf,nma-nma,2,102
P08,nma-nma.05.rtf,nma-nma,2,371
P09,nma-nma.05.rtf,nma-nma,2,313
P10,nma-nma.05.rtf,nma-nma,2,161
P11,nma-nma.05.rtf,nma-nma,2,386
P12,nma-nma.05.rtf,nma-nma,2,0
P13,nma-nma.05.rtf,nma-nma,2,220
P14,nma-nma.05.rtf,nma-nma,2,200
P15,nma-nma.05.rtf,nma-nma,2,225
P16,nma-nma.05.rtf,nma-nma,2,327
P17,nma-nma.05.rtf,nma-nma,2,249
P18,nma-nma.05.rtf,nma-nma,2,464
P19,nma-nma.05.rtf,nma-nma,2,0
P20,nma-nma.05.rtf,nma-nma,2,0
P21,nma-nma.05.rtf,nma-nma,2,278
P22,nma-nma.05.rtf,nma-nma,2,191
P23,nma-nma.05.rtf,nma-nma,2,186
P24,nma-nma.05.rtf,nma-nma,2,230
P25,nma-nma.05.rtf,nma-nma,2,422
P26,nma-nma.05.rtf,nma-nma,2,90
P27,nma-nma.05.rtf,nma-nma,2,0
P28,nma-nma.05.rtf,nma-nma,2,127
P29,nma-nma.05.rtf,nma-nma,2,366
P30,nma-nma.05.rtf,nma-nma,2,244
P31,nma-nma.05.rtf,nma-nma,2,63
P32,nma-nma.05.rtf,nma-nma,2,161
P33,nma-nma.05.rtf,nma-nma,2,327
P34,nma-nma.05.rtf,nma-nma,2,230
P35,nma-nma.05.rtf,nma-nma,2,160
P36,nma-nma.05.rtf,nma-nma,2,176
P37,nma-nma.05.rtf,nma-nma,2,190
P01,nma-nma.06.rtf,nma-nma,2,553
P02,nma-nma.06.rtf,nma-nma,2,303
P03,nma-nma.06.rtf,nma-nma,2,93
P04,nma-nma.06.rtf,nma-nma,2,298
P05,nma-nma.06.rtf,nma-nma,2,238
P06,nma-nma.06.rtf,nma-nma,2,342
P07,nma-nma.06.rtf,nma-nma,2,230
P08,nma-nma.06.rtf,nma-nma,2,401
P09,nma-nma.06.rtf,nma-nma,2,0
P10,nma-nma.06.rtf,nma-nma,2,415
P11,nma-nma.06.rtf,nma-nma,2,386
P12,nma-nma.06.rtf,nma-nma,2,185
P13,nma-nma.06.rtf,nma-nma,2,166
P14,nma-nma.06.rtf,nma-nma,2,151
P15,nma-nma.06.rtf,nma-nma,2,78
P16,nma-nma.06.rtf,nma-nma,2,0
P17,nma-nma.06.rtf,nma-nma,2,200
P18,nma-nma.06.rtf,nma-nma,2,371
P19,nma-nma.06.rtf,nma-nma,2,156
P20,nma-nma.06.rtf,nma-nma,2,225
P21,nma-nma.06.rtf,nma-nma,2,376
P22,nma-nma.06.rtf,nma-nma,2,407
P23,nma-nma.06.rtf,nma-nma,2,448
P24,nma-nma.06.rtf,nma-nma,2,256
P25,nma-nma.06.rtf,nma-nma,2,256
P26,nma-nma.06.rtf,nma-nma,2,226
P27,nma-nma.06.rtf,nma-nma,2,181
P28,nma-nma.06.rtf,nma-nma,2,352
P29,nma-nma.06.rtf,nma-nma,2,244
P30,nma-nma.06.rtf,nma-nma,2,225
P31,nma-nma.06.rtf,nma-nma,2,234
P32,nma-nma.06.rtf,nma-nma,2,542
P33,nma-nma.06.rtf,nma-nma,2,440
P34,nma-nma.06.rtf,nma-nma,2,186
P35,nma-nma.06.rtf,nma-nma,2,171
P36,nma-nma.06.rtf,nma-nma,2,176
P37,nma-nma.06.rtf,nma-nma,2,415
P01,nma-nma.07.rtf,nma-nma,2,140
P02,nma-nma.07.rtf,nma-nma,2,180
P03,nma-nma.07.rtf,nma-nma,2,0
P04,nma-nma.07.rtf,nma-nma,2,63
P05,nma-nma.07.rtf,nma-nma,2,376
P06,nma-nma.07.rtf,nma-nma,2,166
P07,nma-nma.07.rtf,nma-nma,2,156
P08,nma-nma.07.rtf,nma-nma,2,264
P09,nma-nma.07.rtf,nma-nma,2,224
P10,nma-nma.07.rtf,nma-nma,2,171
P11,nma-nma.07.rtf,nma-nma,2,259
P12,nma-nma.07.rtf,nma-nma,2,214
P13,nma-nma.07.rtf,nma-nma,2,268
P14,nma-nma.07.rtf,nma-nma,2,161
P15,nma-nma.07.rtf,nma-nma,2,171
P16,nma-nma.07.rtf,nma-nma,2,231
P17,nma-nma.07.rtf,nma-nma,2,0
P18,nma-nma.07.rtf,nma-nma,2,263
P19,nma-nma.07.rtf,nma-nma,2,200
P20,nma-nma.07.rtf,nma-nma,2,136
P21,nma-nma.07.rtf,nma-nma,2,112
P22,nma-nma.07.rtf,nma-nma,2,0
P23,nma-nma.07.rtf,nma-nma,2,377
P24,nma-nma.07.rtf,nma-nma,2,156
P25,nma-nma.07.rtf,nma-nma,2,528
P26,nma-nma.07.rtf,nma-nma,2,171
P27,nma-nma.07.rtf,nma-nma,2,170
P28,nma-nma.07.rtf,nma-nma,2,381
P29,nma-nma.07.rtf,nma-nma,2,386
P30,nma-nma.07.rtf,nma-nma,2,357
P31,nma-nma.07.rtf,nma-nma,2,0
P32,nma-nma.07.rtf,nma-nma,2,117
P33,nma-nma.07.rtf,nma-nma,2,156
P34,nma-nma.07.rtf,nma-nma,2,337
P35,nma-nma.07.rtf,nma-nma,2,450
P36,nma-nma.07.rtf,nma-nma,2,185
P37,nma-nma.07.rtf,nma-nma,2,176
P01,nma-nma.08.rtf,nma-nma,2,297
P02,nma-nma.08.rtf,nma-nma,2,0
P03,nma-nma.08.rtf,nma-nma,2,0
P04,nma-nma.08.rtf,nma-nma,2,239
P05,nma-nma.08.rtf,nma-nma,2,229
P06,nma-nma.08.rtf,nma-nma,2,395
P07,nma-nma.08.rtf,nma-nma,2,156
P08,nma-nma.08.rtf,nma-nma,2,239
P09,nma-nma.08.rtf,nma-nma,2,215
P10,nma-nma.08.rtf,nma-nma,2,58
P11,nma-nma.08.rtf,nma-nma,2,464
P12,nma-nma.08.rtf,nma-nma,2,190
P13,nma-nma.08.rtf,nma-nma,2,117
P14,nma-nma.08.rtf,nma-nma,2,166
P15,nma-nma.08.rtf,nma-nma,2,122
P16,nma-nma.08.rtf,nma-nma,2,283
P17,nma-nma.08.rtf,nma-nma,2,166
P18,nma-nma.08.rtf,nma-nma,2,567
P19,nma-nma.08.rtf,nma-nma,2,176
P20,nma-nma.08.rtf,nma-nma,2,185
P21,nma-nma.08.rtf,nma-nma,2,204
P22,nma-nma.08.rtf,nma-nma,2,196
P23,nma-nma.08.rtf,nma-nma,2,372
P24,nma-nma.08.rtf,nma-nma,2,151
P25,nma-nma.08.rtf,nma-nma,2,261
P26,nma-nma.08.rtf,nma-nma,2,140
P27,nma-nma.08.rtf,nma-nma,2,190
P28,nma-nma.08.rtf,nma-nma,2,97
P29,nma-nma.08.rtf,nma-nma,2,107
P30,nma-nma.08.rtf,nma-nma,2,112
P31,nma-nma.08.rtf,nma-nma,2,0
P32,nma-nma.08.rtf,nma-nma,2,151
P33,nma-nma.08.rtf,nma-nma,2,190
P34,nma-nma.08.rtf,nma-nma,2,278
P35,nma-nma.08.rtf,nma-nma,2,346
P36,nma-nma.08.rtf,nma-nma,2,357
P37,nma-nma.08.rtf,nma-nma,2,317
P01,nma-nma.09.rtf,nma-nma,2,357
P02,nma-nma.09.rtf,nma-nma,2,147
P03,nma-nma.09.rtf,nma-nma,2,0
P04,nma-nma.09.rtf,nma-nma,2,0
P05,nma-nma.09.rtf,nma-nma,2,0
P06,nma-nma.09.rtf,nma-nma,2,132
P07,nma-nma.09.rtf,nma-nma,2,194
P08,nma-nma.09.rtf,nma-nma,2,0
P09,nma-nma.09.rtf,nma-nma,2,215
P10,nma-nma.09.rtf,nma-nma,2,101
P11,nma-nma.09.rtf,nma-nma,2,277
P12,nma-nma.09.rtf,nma-nma,2,0
P13,nma-nma.09.rtf,nma-nma,2,153
P14,nma-nma.09.rtf,nma-nma,2,131
P15,nma-nma.09.rtf,nma-nma,2,143
P16,nma-nma.09.rtf,nma-nma,2,210
P17,nma-nma.09.rtf,nma-nma,2,0
P18,nma-nma.09.rtf,nma-nma,2,283
P19,nma-nma.09.rtf,nma-nma,2,166
P20,nma-nma.09.rtf,nma-nma,2,161
P21,nma-nma.09.rtf,nma-nma,2,209
P22,nma-nma.09.rtf,nma-nma,2,206
P23,nma-nma.09.rtf,nma-nma,2,266
P24,nma-nma.09.rtf,nma-nma,2,286
P25,nma-nma.09.rtf,nma-nma,2,258
P26,nma-nma.09.rtf,nma-nma,2,166
P27,nma-nma.09.rtf,nma-nma,2,0
P28,nma-nma.09.rtf,nma-nma,2,386
P29,nma-nma.09.rtf,nma-nma,2,156
P30,nma-nma.09.rtf,nma-nma,2,235
P31,nma-nma.09.rtf,nma-nma,2,277
P32,nma-nma.09.rtf,nma-nma,2,58
P33,nma-nma.09.rtf,nma-nma,2,185
P34,nma-nma.09.rtf,nma-nma,2,244
P35,nma-nma.09.rtf,nma-nma,2,92
P36,nma-nma.09.rtf,nma-nma,2,159
P37,nma-nma.09.rtf,nma-nma,2,136
P01,nma-nma.10.rtf,nma-nma,2,257
P02,nma-nma.10.rtf,nma-nma,2,198
P03,nma-nma.10.rtf,nma-nma,2,0
P04,nma-nma.10.rtf,nma-nma,2,164
P05,nma-nma.10.rtf,nma-nma,2,0
P06,nma-nma.10.rtf,nma-nma,2,229
P07,nma-nma.10.rtf,nma-nma,2,185
P08,nma-nma.10.rtf,nma-nma,2,235
P09,nma-nma.10.rtf,nma-nma,2,317
P10,nma-nma.10.rtf,nma-nma,2,215
P11,nma-nma.10.rtf,nma-nma,2,757
P12,nma-nma.10.rtf,nma-nma,2,0
