Participant,Stimulus,condition,semantic,RT
P27,nma-ma.09.rtf,nma-ma,2,0
P28,nma-ma.09.rtf,nma-ma,2,0
P29,nma-ma.09.rtf,nma-ma,2,303
P30,nma-ma.09.rtf,nma-ma,2,0
P31,nma-ma.09.rtf,nma-ma,2,68
P32,nma-ma.09.rtf,nma-ma,2,743
P33,nma-ma.09.rtf,nma-ma,2,0
P34,nma-ma.09.rtf,nma-ma,2,0
P35,nma-ma.09.rtf,nma-ma,2,0
P36,nma-ma.09.rtf,nma-ma,2,376
P37,nma-ma.09.rtf,nma-ma,2,195
P01,nma-ma.10.rtf,nma-ma,2,417
P02,nma-ma.10.rtf,nma-ma,2,880
P03,nma-ma.10.rtf,nma-ma,2,54
P04,nma-ma.10.rtf,nma-ma,2,0
P05,nma-ma.10.rtf,nma-ma,2,0
P06,nma-ma.10.rtf,nma-ma,2,0
P07,nma-ma.10.rtf,nma-ma,2,0
P08,nma-ma.10.rtf,nma-ma,2,762
P09,nma-ma.10.rtf,nma-ma,2,0
P10,nma-ma.10.rtf,nma-ma,2,122
P11,nma-ma.10.rtf,nma-ma,2,0
P12,nma-ma.10.rtf,nma-ma,2,92
P13,nma-ma.10.rtf,nma-ma,2,0
P14,nma-ma.10.rtf,nma-ma,2,606
P15,nma-ma.10.rtf,nma-ma,2,630
P16,nma-ma.10.rtf,nma-ma,2,0
P17,nma-ma.10.rtf,nma-ma,2,586
P18,nma-ma.10.rtf,nma-ma,2,626
P19,nma-ma.10.rtf,nma-ma,2,298
P20,nma-ma.10.rtf,nma-ma,2,313
P21,nma-ma.10.rtf,nma-ma,2,435
P22,nma-ma.10.rtf,nma-ma,2,719
P23,nma-ma.10.rtf,nma-ma,2,724
P24,nma-ma.10.rtf,nma-ma,2,0
P25,nma-ma.10.rtf,nma-ma,2,0
P26,nma-ma.10.rtf,nma-ma,2,95
P27,nma-ma.10.rtf,nma-ma,2,161
P28,nma-ma.10.rtf,nma-ma,2,0
P29,nma-ma.10.rtf,nma-ma,2,0
P30,nma-ma.10.rtf,nma-ma,2,948
P31,nma-ma.10.rtf,nma-ma,2,650
P32,nma-ma.10.rtf,nma-ma,2,552
P33,nma-ma.10.rtf,nma-ma,2,0
P34,nma-ma.10.rtf,nma-ma,2,0
P35,nma-ma.10.rtf,nma-ma,2,283
P36,nma-ma.10.rtf,nma-ma,2,273
P37,nma-ma.10.rtf,nma-ma,2,73
P01,nma-ma.11.rtf,nma-ma,2,885
P02,nma-ma.11.rtf,nma-ma,2,327
P03,nma-ma.11.rtf,nma-ma,2,0
P04,nma-ma.11.rtf,nma-ma,2,0
P05,nma-ma.11.rtf,nma-ma,2,0
P06,nma-ma.11.rtf,nma-ma,2,503
P07,nma-ma.11.rtf,nma-ma,2,0
P08,nma-ma.11.rtf,nma-ma,2,0
P09,nma-ma.11.rtf,nma-ma,2,0
P10,nma-ma.11.rtf,nma-ma,2,0
P11,nma-ma.11.rtf,nma-ma,2,293
P12,nma-ma.11.rtf,nma-ma,2,376
P13,nma-ma.11.rtf,nma-ma,2,0
P14,nma-ma.11.rtf,nma-ma,2,396
P15,nma-ma.11.rtf,nma-ma,2,205
P16,nma-ma.11.rtf,nma-ma,2,0
P17,nma-ma.11.rtf,nma-ma,2,132
P18,nma-ma.11.rtf,nma-ma,2,0
P19,nma-ma.11.rtf,nma-ma,2,313
P20,nma-ma.11.rtf,nma-ma,2,92
P21,nma-ma.11.rtf,nma-ma,2,141
P22,nma-ma.11.rtf,nma-ma,2,0
P23,nma-ma.11.rtf,nma-ma,2,423
P24,nma-ma.11.rtf,nma-ma,2,191
P25,nma-ma.11.rtf,nma-ma,2,261
P26,nma-ma.11.rtf,nma-ma,2,654
P27,nma-ma.11.rtf,nma-ma,2,205
P28,nma-ma.11.rtf,nma-ma,2,0
P29,nma-ma.11.rtf,nma-ma,2,298
P30,nma-ma.11.rtf,nma-ma,2,586
P31,nma-ma.11.rtf,nma-ma,2,195
P32,nma-ma.11.rtf,nma-ma,2,81
P33,nma-ma.11.rtf,nma-ma,2,0
P34,nma-ma.11.rtf,nma-ma,2,0
P35,nma-ma.11.rtf,nma-ma,2,0
P36,nma-ma.11.rtf,nma-ma,2,0
P37,nma-ma.11.rtf,nma-ma,2,963
P01,nma-ma.12.rtf,nma-ma,2,0
P02,nma-ma.12.rtf,nma-ma,2,0
P03,nma-ma.12.rtf,nma-ma,2,0
P04,nma-ma.12.rtf,nma-ma,2,0
P05,nma-ma.12.rtf,nma-ma,2,0
P06,nma-ma.12.rtf,nma-ma,2,405
P07,nma-ma.12.rtf,nma-ma,2,0
P08,nma-ma.12.rtf,nma-ma,2,347
P09,nma-ma.12.rtf,nma-ma,2,0
P10,nma-ma.12.rtf,nma-ma,2,797
P11,nma-ma.12.rtf,nma-ma,2,151
P12,nma-ma.12.rtf,nma-ma,2,914
P13,nma-ma.12.rtf,nma-ma,2,410
P14,nma-ma.12.rtf,nma-ma,2,728
P15,nma-ma.12.rtf,nma-ma,2,699
P16,nma-ma.12.rtf,nma-ma,2,464
P17,nma-ma.12.rtf,nma-ma,2,1085
P18,nma-ma.12.rtf,nma-ma,2,0
P20,nma-ma.12.rtf,nma-ma,2,567
P21,nma-ma.12.rtf,nma-ma,2,669
P22,nma-ma.12.rtf,nma-ma,2,740
P23,nma-ma.12.rtf,nma-ma,2,946
P24,nma-ma.12.rtf,nma-ma,2,442
P25,nma-ma.12.rtf,nma-ma,2,95
P27,nma-ma.12.rtf,nma-ma,2,0
P28,nma-ma.12.rtf,nma-ma,2,200
P29,nma-ma.12.rtf,nma-ma,2,581
P30,nma-ma.12.rtf,nma-ma,2,445
P31,nma-ma.12.rtf,nma-ma,2,288
P32,nma-ma.12.rtf,nma-ma,2,649
P33,nma-ma.12.rtf,nma-ma,2,180
P34,nma-ma.12.rtf,nma-ma,2,0
P35,nma-ma.12.rtf,nma-ma,2,303
P36,nma-ma.12.rtf,nma-ma,2,176
P37,nma-ma.12.rtf,nma-ma,2,259
P01,nma-nma.01.rtf,nma-nma,2,679
P02,nma-nma.01.rtf,nma-nma,2,0
P03,nma-nma.01.rtf,nma-nma,2,181
P04,nma-nma.01.rtf,nma-nma,2,317
P05,nma-nma.01.rtf,nma-nma,2,0
P06,nma-nma.01.rtf,nma-nma,2,283
P07,nma-nma.01.rtf,nma-nma,2,58
P08,nma-nma.01.rtf,nma-nma,2,0
P09,nma-nma.01.rtf,nma-nma,2,0
P10,nma-nma.01.rtf,nma-nma,2,205
P11,nma-nma.01.rtf,nma-nma,2,283
P12,nma-nma.01.rtf,nma-nma,2,68
P13,nma-nma.01.rtf,nma-nma,2,166
P15,nma-nma.01.rtf,nma-nma,2,1183
P16,nma-nma.01.rtf,nma-nma,2,0
P17,nma-nma.01.rtf,nma-nma,2,225
P18,nma-nma.01.rtf,nma-nma,2,108
P19,nma-nma.01.rtf,nma-nma,2,102
P20,nma-nma.01.rtf,nma-nma,2,342
P21,nma-nma.01.rtf,nma-nma,2,748
P22,nma-nma.01.rtf,nma-nma,2,0
P23,nma-nma.01.rtf,nma-nma,2,221
P24,nma-nma.01.rtf,nma-nma,2,357
P25,nma-nma.01.rtf,nma-nma,2,140
P26,nma-nma.01.rtf,nma-nma,2,660
P27,nma-nma.01.rtf,nma-nma,2,0
P28,nma-nma.01.rtf,nma-nma,2,176
P29,nma-nma.01.rtf,nma-nma,2,190
P30,nma-nma.01.rtf,nma-nma,2,449
P31,nma-nma.01.rtf,nma-nma,2,0
P33,nma-nma.01.rtf,nma-nma,2,0
P34,nma-nma.01.rtf,nma-nma,2,0
P35,nma-nma.01.rtf,nma-nma,2,220
P36,nma-nma.01.rtf,nma-nma,2,0
P37,nma-nma.01.rtf,nma-nma,2,63
P01,nma-nma.02.rtf,nma-nma,2,629
P02,nma-nma.02.rtf,nma-nma,2,0
P03,nma-nma.02.rtf,nma-nma,2,53
P04,nma-nma.02.rtf,nma-nma,2,220
P05,nma-nma.02.rtf,nma-nma,2,0
P06,nma-nma.02.rtf,nma-nma,2,0
P07,nma-nma.02.rtf,nma-nma,2,117
P08,nma-nma.02.rtf,nma-nma,2,249
P09,nma-nma.02.rtf,nma-nma,2,0
P10,nma-nma.02.rtf,nma-nma,2,0
P11,nma-nma.02.rtf,nma-nma,2,0
P12,nma-nma.02.rtf,nma-nma,2,161
P13,nma-nma.02.rtf,nma-nma,2,0
P15,nma-nma.02.rtf,nma-nma,2,371
P16,nma-nma.02.rtf,nma-nma,2,63
P17,nma-nma.02.rtf,nma-nma,2,0
P18,nma-nma.02.rtf,nma-nma,2,342
P19,nma-nma.02.rtf,nma-nma,2,523
P20,nma-nma.02.rtf,nma-nma,2,498
P21,nma-nma.02.rtf,nma-nma,2,781
P22,nma-nma.02.rtf,nma-nma,2,0
P23,nma-nma.02.rtf,nma-nma,2,377
P24,nma-nma.02.rtf,nma-nma,2,55
P25,nma-nma.02.rtf,nma-nma,2,367
P26,nma-nma.02.rtf,nma-nma,2,0
P27,nma-nma.02.rtf,nma-nma,2,244
P28,nma-nma.02.rtf,nma-nma,2,606
P29,nma-nma.02.rtf,nma-nma,2,420
P30,nma-nma.02.rtf,nma-nma,2,552
P31,nma-nma.02.rtf,nma-nma,2,660
P32,nma-nma.02.rtf,nma-nma,2,547
P33,nma-nma.02.rtf,nma-nma,2,0
P34,nma-nma.02.rtf,nma-nma,2,0
P35,nma-nma.02.rtf,nma-nma,2,0
P36,nma-nma.02.rtf,nma-nma,2,0
P37,nma-nma.02.rtf,nma-nma,2,102
P01,nma-nma.03.rtf,nma-nma,2,337
P02,nma-nma.03.rtf,nma-nma,2,0
P03,nma-nma.03.rtf,nma-nma,2,0
P04,nma-nma.03.rtf,nma-nma,2,137
P05,nma-nma.03.rtf,nma-nma,2,0
P06,nma-nma.03.rtf,nma-nma,2,348
P07,nma-nma.03.rtf,nma-nma,2,0
P08,nma-nma.03.rtf,nma-nma,2,723
P09,nma-nma.03.rtf,nma-nma,2,0
P10,nma-nma.03.rtf,nma-nma,2,0
P11,nma-nma.03.rtf,nma-nma,2,498
P12,nma-nma.03.rtf,nma-nma,2,684
P13,nma-nma.03.rtf,nma-nma,2,146
P15,nma-nma.03.rtf,nma-nma,2,875
P16,nma-nma.03.rtf,nma-nma,2,0
P17,nma-nma.03.rtf,nma-nma,2,181
P18,nma-nma.03.rtf,nma-nma,2,0
P19,nma-nma.03.rtf,nma-nma,2,425
P20,nma-nma.03.rtf,nma-nma,2,0
P21,nma-nma.03.rtf,nma-nma,2,198
P22,nma-nma.03.rtf,nma-nma,2,548
P23,nma-nma.03.rtf,nma-nma,2,70
P24,nma-nma.03.rtf,nma-nma,2,70
P25,nma-nma.03.rtf,nma-nma,2,981
P26,nma-nma.03.rtf,nma-nma,2,125
P27,nma-nma.03.rtf,nma-nma,2,112
P28,nma-nma.03.rtf,nma-nma,2,156
P29,nma-nma.03.rtf,nma-nma,2,288
P30,nma-nma.03.rtf,nma-nma,2,322
P31,nma-nma.03.rtf,nma-nma,2,846
P32,nma-nma.03.rtf,nma-nma,2,0
P33,nma-nma.03.rtf,nma-nma,2,0
P34,nma-nma.03.rtf,nma-nma,2,0
P35,nma-nma.03.rtf,nma-nma,2,596
P36,nma-nma.03.rtf,nma-nma,2,181
P01,nma-nma.04.rtf,nma-nma,2,181
P02,nma-nma.04.rtf,nma-nma,2,0
P03,nma-nma.04.rtf,nma-nma,2,0
P04,nma-nma.04.rtf,nma-nma,2,0
P05,nma-nma.04.rtf,nma-nma,2,0
P06,nma-nma.04.rtf,nma-nma,2,97
P07,nma-nma.04.rtf,nma-nma,2,0
P08,nma-nma.04.rtf,nma-nma,2,523
P09,nma-nma.04.rtf,nma-nma,2,409
P10,nma-nma.04.rtf,nma-nma,2,0
P11,nma-nma.04.rtf,nma-nma,2,777
P12,nma-nma.04.rtf,nma-nma,2,210
P13,nma-nma.04.rtf,nma-nma,2,449
P14,nma-nma.04.rtf,nma-nma,2,396
P15,nma-nma.04.rtf,nma-nma,2,713
P16,nma-nma.04.rtf,nma-nma,2,0
P17,nma-nma.04.rtf,nma-nma,2,78
P18,nma-nma.04.rtf,nma-nma,2,0
P19,nma-nma.04.rtf,nma-nma,2,924
P20,nma-nma.04.rtf,nma-nma,2,0
P21,nma-nma.04.rtf,nma-nma,2,0
P22,nma-nma.04.rtf,nma-nma,2,0
P23,nma-nma.04.rtf,nma-nma,2,488
P24,nma-nma.04.rtf,nma-nma,2,0
P25,nma-nma.04.rtf,nma-nma,2,518
P26,nma-nma.04.rtf,nma-nma,2,176
P27,nma-nma.04.rtf,nma-nma,2,0
P28,nma-nma.04.rtf,nma-nma,2,0
P29,nma-nma.04.rtf,nma-nma,2,264
P30,nma-nma.04.rtf,nma-nma,2,498
P31,nma-nma.04.rtf,nma-nma,2,0
P32,nma-nma.04.rtf,nma-nma,2,469
P33,nma-nma.04.rtf,nma-nma,2,0
P34,nma-nma.04.rtf,nma-nma,2,0
P35,nma-nma.04.rtf,nma-nma,2,205
P36,nma-nma.04.rtf,nma-nma,2,0
P37,nma-nma.04.rtf,nma-nma,2,141
P01,nma-nma.05.rtf,nma-nma,2,0
P02,nma-nma.05.rtf,nma-nma,2,195
P03,nma-nma.05.rtf,nma-nma,2,0
P04,nma-nma.05.rtf,nma-nma,2,92
P05,nma-nma.05.rtf,nma-nma,2,0
P06,nma-nma.05.rtf,nma-nma,2,0
P07,nma-nma.05.rtf,nma-nma,2,372
P08,nma-nma.05.rtf,nma-nma,2,0
P09,nma-nma.05.rtf,nma-nma,2,0
P10,nma-nma.05.rtf,nma-nma,2,215
P11,nma-nma.05.rtf,nma-nma,2,591
P12,nma-nma.05.rtf,nma-nma,2,445
P13,nma-nma.05.rtf,nma-nma,2,0
P14,nma-nma.05.rtf,nma-nma,2,772
P15,nma-nma.05.rtf,nma-nma,2,298
P16,nma-nma.05.rtf,nma-nma,2,0
P17,nma-nma.05.rtf,nma-nma,2,210
P18,nma-nma.05.rtf,nma-nma,2,244
P19,nma-nma.05.rtf,nma-nma,2,0
P20,nma-nma.05.rtf,nma-nma,2,528
P21,nma-nma.05.rtf,nma-nma,2,0
P22,nma-nma.05.rtf,nma-nma,2,0
P23,nma-nma.05.rtf,nma-nma,2,468
P24,nma-nma.05.rtf,nma-nma,2,499
P25,nma-nma.05.rtf,nma-nma,2,402
P26,nma-nma.05.rtf,nma-nma,2,498
P27,nma-nma.05.rtf,nma-nma,2,0
P28,nma-nma.05.rtf,nma-nma,2,532
P29,nma-nma.05.rtf,nma-nma,2,0
P30,nma-nma.05.rtf,nma-nma,2,0
P31,nma-nma.05.rtf,nma-nma,2,353
P33,nma-nma.05.rtf,nma-nma,2,0
P34,nma-nma.05.rtf,nma-nma,2,0
P35,nma-nma.05.rtf,nma-nma,2,293
P36,nma-nma.05.rtf,nma-nma,2,0
P37,nma-nma.05.rtf,nma-nma,2,122
P01,nma-nma.06.rtf,nma-nma,2,166
P02,nma-nma.06.rtf,nma-nma,2,0
P03,nma-nma.06.rtf,nma-nma,2,0
P04,nma-nma.06.rtf,nma-nma,2,0
P05,nma-nma.06.rtf,nma-nma,2,0
P06,nma-nma.06.rtf,nma-nma,2,0
P07,nma-nma.06.rtf,nma-nma,2,0
P08,nma-nma.06.rtf,nma-nma,2,288
P09,nma-nma.06.rtf,nma-nma,2,0
P10,nma-nma.06.rtf,nma-nma,2,0
P11,nma-nma.06.rtf,nma-nma,2,205
P12,nma-nma.06.rtf,nma-nma,2,0
P13,nma-nma.06.rtf,nma-nma,2,0
P14,nma-nma.06.rtf,nma-nma,2,484
P16,nma-nma.06.rtf,nma-nma,2,0
P17,nma-nma.06.rtf,nma-nma,2,552
P18,nma-nma.06.rtf,nma-nma,2,0
P19,nma-nma.06.rtf,nma-nma,2,0
P20,nma-nma.06.rtf,nma-nma,2,1085
P21,nma-nma.06.rtf,nma-nma,2,420
P22,nma-nma.06.rtf,nma-nma,2,0
P23,nma-nma.06.rtf,nma-nma,2,759
P24,nma-nma.06.rtf,nma-nma,2,0
P25,nma-nma.06.rtf,nma-nma,2,272
P26,nma-nma.06.rtf,nma-nma,2,0
P27,nma-nma.06.rtf,nma-nma,2,494
P28,nma-nma.06.rtf,nma-nma,2,83
P29,nma-nma.06.rtf,nma-nma,2,283
P30,nma-nma.06.rtf,nma-nma,2,298
P31,nma-nma.06.rtf,nma-nma,2,0
P33,nma-nma.06.rtf,nma-nma,2,0
P34,nma-nma.06.rtf,nma-nma,2,0
P35,nma-nma.06.rtf,nma-nma,2,435
P36,nma-nma.06.rtf,nma-nma,2,0
P37,nma-nma.06.rtf,nma-nma,2,185
P01,nma-nma.07.rtf,nma-nma,2,140
P02,nma-nma.07.rtf,nma-nma,2,897
P03,nma-nma.07.rtf,nma-nma,2,459
P04,nma-nma.07.rtf,nma-nma,2,0
P05,nma-nma.07.rtf,nma-nma,2,185
P06,nma-nma.07.rtf,nma-nma,2,0
P07,nma-nma.07.rtf,nma-nma,2,146
P08,nma-nma.07.rtf,nma-nma,2,0
P09,nma-nma.07.rtf,nma-nma,2,704
P10,nma-nma.07.rtf,nma-nma,2,283
P11,nma-nma.07.rtf,nma-nma,2,816
P12,nma-nma.07.rtf,nma-nma,2,0
P13,nma-nma.07.rtf,nma-nma,2,626
P14,nma-nma.07.rtf,nma-nma,2,621
P15,nma-nma.07.rtf,nma-nma,2,361
P16,nma-nma.07.rtf,nma-nma,2,0
P17,nma-nma.07.rtf,nma-nma,2,0
P18,nma-nma.07.rtf,nma-nma,2,0
P19,nma-nma.07.rtf,nma-nma,2,542
P20,nma-nma.07.rtf,nma-nma,2,430
P21,nma-nma.07.rtf,nma-nma,2,1036
P22,nma-nma.07.rtf,nma-nma,2,432
P23,nma-nma.07.rtf,nma-nma,2,161
P24,nma-nma.07.rtf,nma-nma,2,452
P25,nma-nma.07.rtf,nma-nma,2,1025
P26,nma-nma.07.rtf,nma-nma,2,800
P27,nma-nma.07.rtf,nma-nma,2,278
P28,nma-nma.07.rtf,nma-nma,2,655
P29,nma-nma.07.rtf,nma-nma,2,234
P30,nma-nma.07.rtf,nma-nma,2,166
P31,nma-nma.07.rtf,nma-nma,2,577
P32,nma-nma.07.rtf,nma-nma,2,802
P33,nma-nma.07.rtf,nma-nma,2,0
P34,nma-nma.07.rtf,nma-nma,2,0
P35,nma-nma.07.rtf,nma-nma,2,0
P36,nma-nma.07.rtf,nma-nma,2,0
P37,nma-nma.07.rtf,nma-nma,2,503
P01,nma-nma.08.rtf,nma-nma,2,0
P02,nma-nma.08.rtf,nma-nma,2,366
P03,nma-nma.08.rtf,nma-nma,2,0
P04,nma-nma.08.rtf,nma-nma,2,68
P05,nma-nma.08.rtf,nma-nma,2,230
P06,nma-nma.08.rtf,nma-nma,2,0
P07,nma-nma.08.rtf,nma-nma,2,366
P08,nma-nma.08.rtf,nma-nma,2,0
P09,nma-nma.08.rtf,nma-nma,2,0
P10,nma-nma.08.rtf,nma-nma,2,792
P11,nma-nma.08.rtf,nma-nma,2,146
P12,nma-nma.08.rtf,nma-nma,2,185
P13,nma-nma.08.rtf,nma-nma,2,376
P15,nma-nma.08.rtf,nma-nma,2,1126
P16,nma-nma.08.rtf,nma-nma,2,0
P17,nma-nma.08.rtf,nma-nma,2,58
P18,nma-nma.08.rtf,nma-nma,2,278
P19,nma-nma.08.rtf,nma-nma,2,171
P20,nma-nma.08.rtf,nma-nma,2,337
P21,nma-nma.08.rtf,nma-nma,2,205
P22,nma-nma.08.rtf,nma-nma,2,413
P23,nma-nma.08.rtf,nma-nma,2,337
P24,nma-nma.08.rtf,nma-nma,2,463
P25,nma-nma.08.rtf,nma-nma,2,583
P26,nma-nma.08.rtf,nma-nma,2,1091
P27,nma-nma.08.rtf,nma-nma,2,185
P28,nma-nma.08.rtf,nma-nma,2,234
P29,nma-nma.08.rtf,nma-nma,2,650
P30,nma-nma.08.rtf,nma-nma,2,733
P31,nma-nma.08.rtf,nma-nma,2,0
P32,nma-nma.08.rtf,nma-nma,2,753
P33,nma-nma.08.rtf,nma-nma,2,0
P34,nma-nma.08.rtf,nma-nma,2,0
P35,nma-nma.08.rtf,nma-nma,2,493
P36,nma-nma.08.rtf,nma-nma,2,371
P37,nma-nma.08.rtf,nma-nma,2,151
P01,nma-nma.09.rtf,nma-nma,2,608
P02,nma-nma.09.rtf,nma-nma,2,0
P03,nma-nma.09.rtf,nma-nma,2,0
P04,nma-nma.09.rtf,nma-nma,2,0
P05,nma-nma.09.rtf,nma-nma,2,0
P06,nma-nma.09.rtf,nma-nma,2,151
P07,nma-nma.09.rtf,nma-nma,2,264
P08,nma-nma.09.rtf,nma-nma,2,0
P09,nma-nma.09.rtf,nma-nma,2,195
P10,nma-nma.09.rtf,nma-nma,2,244
P11,nma-nma.09.rtf,nma-nma,2,0
P12,nma-nma.09.rtf,nma-nma,2,445
P13,nma-nma.09.rtf,nma-nma,2,0
P14,nma-nma.09.rtf,nma-nma,2,1080
P15,nma-nma.09.rtf,nma-nma,2,1114
P16,nma-nma.09.rtf,nma-nma,2,0
P17,nma-nma.09.rtf,nma-nma,2,176
P18,nma-nma.09.rtf,nma-nma,2,171
P19,nma-nma.09.rtf,nma-nma,2,288
P20,nma-nma.09.rtf,nma-nma,2,0
P21,nma-nma.09.rtf,nma-nma,2,342
P22,nma-nma.09.rtf,nma-nma,2,120
P23,nma-nma.09.rtf,nma-nma,2,0
P24,nma-nma.09.rtf,nma-nma,2,196
P25,nma-nma.09.rtf,nma-nma,2,1097
P26,nma-nma.09.rtf,nma-nma,2,563
P27,nma-nma.09.rtf,nma-nma,2,0
P28,nma-nma.09.rtf,nma-nma,2,224
P29,nma-nma.09.rtf,nma-nma,2,488
P30,nma-nma.09.rtf,nma-nma,2,616
P31,nma-nma.09.rtf,nma-nma,2,0
P32,nma-nma.09.rtf,nma-nma,2,796
P33,nma-nma.09.rtf,nma-nma,2,0
P34,nma-nma.09.rtf,nma-nma,2,102
P35,nma-nma.09.rtf,nma-nma,2,0
P36,nma-nma.09.rtf,nma-nma,2,0
P37,nma-nma.09.rtf,nma-nma,2,112
P01,nma-nma.10.rtf,nma-nma,2,619
P02,nma-nma.10.rtf,nma-nma,2,0
P03,nma-nma.10.rtf,nma-nma,2,0
P04,nma-nma.10.rtf,nma-nma,2,704
P05,nma-nma.10.rtf,nma-nma,2,0
P06,nma-nma.10.rtf,nma-nma,2,406
P07,nma-nma.10.rtf,nma-nma,2,0
P08,nma-nma.10.rtf,nma-nma,2,0
P09,nma-nma.10.rtf,nma-nma,2,171
P10,nma-nma.10.rtf,nma-nma,2,0
P11,nma-nma.10.rtf,nma-nma,2,0
P12,nma-nma.10.rtf,nma-nma,2,0
P13,nma-nma.10.rtf,nma-nma,2,0
P14,nma-nma.10.rtf,nma-nma,2,469
P15,nma-nma.10.rtf,nma-nma,2,176
P16,nma-nma.10.rtf,nma-nma,2,0
P17,nma-nma.10.rtf,nma-nma,2,0
P18,nma-nma.10.rtf,nma-nma,2,283
P19,nma-nma.10.rtf,nma-nma,2,313
P20,nma-nma.10.rtf,nma-nma,2,747
P22,nma-nma.10.rtf,nma-nma,2,266
P23,nma-nma.10.rtf,nma-nma,2,802
P24,nma-nma.10.rtf,nma-nma,2,850
P25,nma-nma.10.rtf,nma-nma,2,0
P26,nma-nma.10.rtf,nma-nma,2,266
P27,nma-nma.10.rtf,nma-nma,2,0
P28,nma-nma.10.rtf,nma-nma,2,405
P29,nma-nma.10.rtf,nma-nma,2,156
P30,nma-nma.10.rtf,nma-nma,2,962
P31,nma-nma.10.rtf,nma-nma,2,180
P32,nma-nma.10.rtf,nma-nma,2,1021
P33,nma-nma.10.rtf,nma-nma,2,0
P34,nma-nma.10.rtf,nma-nma,2,0
P35,nma-nma.10.rtf,nma-nma,2,225
P36,nma-nma.10.rtf,nma-nma,2,0
P37,nma-nma.10.rtf,nma-nma,2,938
P01,nma-nma.11.rtf,nma-nma,2,231
P02,nma-nma.11.rtf,nma-nma,2,0
P03,nma-nma.11.rtf,nma-nma,2,0
P04,nma-nma.11.rtf,nma-nma,2,117
P05,nma-nma.11.rtf,nma-nma,2,141
P06,nma-nma.11.rtf,nma-nma,2,0
P07,nma-nma.11.rtf,nma-nma,2,136
P08,nma-nma.11.rtf,nma-nma,2,709
P09,nma-nma.11.rtf,nma-nma,2,386
P10,nma-nma.11.rtf,nma-nma,2,171
P11,nma-nma.11.rtf,nma-nma,2,337
P12,nma-nma.11.rtf,nma-nma,2,137
P13,nma-nma.11.rtf,nma-nma,2,0
P14,nma-nma.11.rtf,nma-nma,2,479
P16,nma-nma.11.rtf,nma-nma,2,0
P17,nma-nma.11.rtf,nma-nma,2,463
P18,nma-nma.11.rtf,nma-nma,2,190
P19,nma-nma.11.rtf,nma-nma,2,332
P20,nma-nma.11.rtf,nma-nma,2,880
P21,nma-nma.11.rtf,nma-nma,2,988
P22,nma-nma.11.rtf,nma-nma,2,624
P23,nma-nma.11.rtf,nma-nma,2,724
P24,nma-nma.11.rtf,nma-nma,2,830
P25,nma-nma.11.rtf,nma-nma,2,156
P26,nma-nma.11.rtf,nma-nma,2,448
P27,nma-nma.11.rtf,nma-nma,2,0
P28,nma-nma.11.rtf,nma-nma,2,78
P29,nma-nma.11.rtf,nma-nma,2,405
P30,nma-nma.11.rtf,nma-nma,2,675
P31,nma-nma.11.rtf,nma-nma,2,112
P33,nma-nma.11.rtf,nma-nma,2,0
P34,nma-nma.11.rtf,nma-nma,2,156
P35,nma-nma.11.rtf,nma-nma,2,435
P36,nma-nma.11.rtf,nma-nma,2,357
P37,nma-nma.11.rtf,nma-nma,2,0
P01,nma-nma.12.rtf,nma-nma,2,634
P02,nma-nma.12.rtf,nma-nma,2,254
P03,nma-nma.12.rtf,nma-nma,2,0
P04,nma-nma.12.rtf,nma-nma,2,0
P05,nma-nma.12.rtf,nma-nma,2,229
P06,nma-nma.12.rtf,nma-nma,2,694
P07,nma-nma.12.rtf,nma-nma,2,0
P08,nma-nma.12.rtf,nma-nma,2,264
P09,nma-nma.12.rtf,nma-nma,2,0
P10,nma-nma.12.rtf,nma-nma,2,0
P11,nma-nma.12.rtf,nma-nma,2,0
P12,nma-nma.12.rtf,nma-nma,2,591
P13,nma-nma.12.rtf,nma-nma,2,0
P14,nma-nma.12.rtf,nma-nma,2,367
P15,nma-nma.12.rtf,nma-nma,2,298
P16,nma-nma.12.rtf,nma-nma,2,0
P17,nma-nma.12.rtf,nma-nma,2,136
P18,nma-nma.12.rtf,nma-nma,2,0
P19,nma-nma.12.rtf,nma-nma,2,279
P20,nma-nma.12.rtf,nma-nma,2,0
P21,nma-nma.12.rtf,nma-nma,2,1022
P22,nma-nma.12.rtf,nma-nma,2,281
P23,nma-nma.12.rtf,nma-nma,2,865
P24,nma-nma.12.rtf,nma-nma,2,226
P25,nma-nma.12.rtf,nma-nma,2,226
P26,nma-nma.12.rtf,nma-nma,2,407
P27,nma-nma.12.rtf,nma-nma,2,224
P28,nma-nma.12.rtf,nma-nma,2,464
P29,nma-nma.12.rtf,nma-nma,2,97
P30,nma-nma.12.rtf,nma-nma,2,352
P31,nma-nma.12.rtf,nma-nma,2,350
P33,nma-nma.12.rtf,nma-nma,2,283
P34,nma-nma.12.rtf,nma-nma,2,0
P35,nma-nma.12.rtf,nma-nma,2,401
P36,nma-nma.12.rtf,nma-nma,2,0
P37,nma-nma.12.rtf,nma-nma,2,640
