Stimulus,Participant,condition,semantic,RT
nma-ma.12.rtf,P02,nma-ma,2,0
nma-ma.05.rtf,P36,nma-ma,2,692.6
nma-ma.06.rtf,P01,nma-ma,2,553.7
nma-ma.06.rtf,P02,nma-ma,2,430.7
nma-ma.06.rtf,P03,nma-ma,2,83.1
nma-ma.06.rtf,P04,nma-ma,2,371.4
nma-ma.12.rtf,P03,nma-ma,2,0
nma-ma.06.rtf,P05,nma-ma,2,107.5
nma-ma.06.rtf,P06,nma-ma,2,322.7
nma-ma.06.rtf,P07,nma-ma,2,215.2
nma-ma.06.rtf,P09,nma-ma,2,210.3
nma-ma.06.rtf,P19,nma-ma,2,484.1
nma-ma.06.rtf,P21,nma-ma,2,322.7
nma-ma.06.rtf,P23,nma-ma,2,619.1
nma-ma.06.rtf,P25,nma-ma,2,966.5
nma-ma.06.rtf,P27,nma-ma,2,317.9
nma-ma.06.rtf,P29,nma-ma,2,576.9
nma-ma.06.rtf,P31,nma-ma,2,562.5
nma-ma.06.rtf,P33,nma-ma,2,361.9
nma-ma.06.rtf,P35,nma-ma,2,1056.2
nma-ma.06.rtf,P37,nma-ma,2,298.5
nma-ma.06.rtf,P10,nma-ma,2,234.8
nma-ma.06.rtf,P11,nma-ma,2,440.2
nma-ma.06.rtf,P12,nma-ma,2,477.4
nma-ma.06.rtf,P13,nma-ma,2,312.9
nma-ma.06.rtf,P14,nma-ma,2,391.8
nma-ma.06.rtf,P15,nma-ma,2,146.7
nma-ma.06.rtf,P16,nma-ma,2,220
nma-ma.06.rtf,P18,nma-ma,2,132
nma-ma.06.rtf,P20,nma-ma,2,513.4
nma-ma.06.rtf,P22,nma-ma,2,160.9
nma-ma.06.rtf,P24,nma-ma,2,337.2
nma-ma.06.rtf,P26,nma-ma,2,533.5
nma-ma.06.rtf,P30,nma-ma,2,410.8
nma-ma.06.rtf,P32,nma-ma,2,400.2
nma-ma.12.rtf,P04,nma-ma,2,0
nma-ma.06.rtf,P34,nma-ma,2,283.6
nma-ma.06.rtf,P36,nma-ma,2,161.4
nma-ma.07.rtf,P01,nma-ma,2,148.4
nma-ma.07.rtf,P02,nma-ma,2,528.2
nma-ma.07.rtf,P04,nma-ma,2,449.9
nma-ma.07.rtf,P05,nma-ma,2,293.4
nma-ma.07.rtf,P06,nma-ma,2,699.1
nma-ma.07.rtf,P07,nma-ma,2,210.3
nma-ma.07.rtf,P08,nma-ma,2,278.2
nma-ma.07.rtf,P09,nma-ma,2,352.1
nma-ma.07.rtf,P19,nma-ma,2,494.1
nma-ma.07.rtf,P21,nma-ma,2,161.4
nma-ma.07.rtf,P23,nma-ma,2,272
nma-ma.07.rtf,P25,nma-ma,2,604.2
nma-ma.07.rtf,P29,nma-ma,2,308.1
nma-ma.07.rtf,P31,nma-ma,2,352.1
nma-ma.07.rtf,P33,nma-ma,2,244.4
nma-ma.07.rtf,P35,nma-ma,2,88
nma-ma.07.rtf,P37,nma-ma,2,195.6
nma-ma.07.rtf,P10,nma-ma,2,117.3
nma-ma.07.rtf,P11,nma-ma,2,532.9
nma-ma.07.rtf,P12,nma-ma,2,229.9
nma-ma.07.rtf,P13,nma-ma,2,176.1
nma-ma.07.rtf,P14,nma-ma,2,796.9
nma-ma.07.rtf,P15,nma-ma,2,127.1
nma-ma.07.rtf,P16,nma-ma,2,190.8
nma-ma.07.rtf,P18,nma-ma,2,562.4
nma-ma.07.rtf,P20,nma-ma,2,298.3
nma-ma.07.rtf,P22,nma-ma,2,498.4
nma-ma.07.rtf,P24,nma-ma,2,211.2
nma-ma.07.rtf,P26,nma-ma,2,513.6
nma-ma.07.rtf,P28,nma-ma,2,186
nma-ma.07.rtf,P30,nma-ma,2,473.6
nma-ma.07.rtf,P32,nma-ma,2,656.1
nma-ma.12.rtf,P36,nma-ma,2,0
nma-nma.01.rtf,P22,nma-nma,2,0
nma-ma.07.rtf,P34,nma-ma,2,229.9
nma-ma.07.rtf,P36,nma-ma,2,322.7
nma-ma.08.rtf,P01,nma-ma,2,453.1
nma-ma.08.rtf,P02,nma-ma,2,83.1
nma-ma.08.rtf,P03,nma-ma,2,322.5
nma-nma.01.rtf,P36,nma-nma,2,0
nma-ma.08.rtf,P05,nma-ma,2,210.3
nma-ma.08.rtf,P06,nma-ma,2,596.5
nma-ma.08.rtf,P07,nma-ma,2,190.8
nma-ma.08.rtf,P08,nma-ma,2,606.3
nma-ma.08.rtf,P09,nma-ma,2,453.4
nma-ma.08.rtf,P19,nma-ma,2,161.1
nma-ma.08.rtf,P21,nma-ma,2,581.9
nma-ma.08.rtf,P25,nma-ma,2,465.2
nma-ma.08.rtf,P27,nma-ma,2,297.8
nma-nma.02.rtf,P10,nma-nma,2,0
nma-ma.08.rtf,P29,nma-ma,2,391.2
nma-ma.08.rtf,P31,nma-ma,2,302.9
nma-ma.08.rtf,P33,nma-ma,2,326.3
nma-ma.08.rtf,P35,nma-ma,2,335.4
nma-ma.08.rtf,P37,nma-ma,2,375.1
nma-ma.08.rtf,P10,nma-ma,2,227
nma-ma.08.rtf,P11,nma-ma,2,383.6
nma-ma.08.rtf,P12,nma-ma,2,560.1
nma-ma.08.rtf,P13,nma-ma,2,219.8
nma-ma.08.rtf,P14,nma-ma,2,263.6
nma-ma.08.rtf,P15,nma-ma,2,253.5
nma-ma.08.rtf,P16,nma-ma,2,140.4
nma-ma.08.rtf,P18,nma-ma,2,175.1
nma-ma.08.rtf,P24,nma-ma,2,196.3
nma-ma.08.rtf,P26,nma-ma,2,246.7
nma-ma.08.rtf,P28,nma-ma,2,288.5
nma-ma.08.rtf,P30,nma-ma,2,312.9
nma-ma.08.rtf,P34,nma-ma,2,185.9
nma-ma.09.rtf,P01,nma-ma,2,156.1
nma-nma.02.rtf,P22,nma-nma,2,0
nma-ma.09.rtf,P02,nma-ma,2,352
nma-ma.09.rtf,P04,nma-ma,2,205.3
nma-ma.09.rtf,P06,nma-ma,2,728.5
nma-ma.09.rtf,P08,nma-ma,2,215.5
nma-ma.09.rtf,P09,nma-ma,2,224.3
nma-nma.02.rtf,P36,nma-nma,2,68.2
nma-ma.09.rtf,P19,nma-ma,2,664.2
nma-ma.09.rtf,P21,nma-ma,2,650.6
nma-ma.09.rtf,P25,nma-ma,2,679.4
nma-ma.09.rtf,P27,nma-ma,2,151.6
nma-ma.09.rtf,P29,nma-ma,2,679.9
nma-ma.09.rtf,P33,nma-ma,2,357.1
nma-ma.09.rtf,P35,nma-ma,2,171.3
nma-ma.09.rtf,P37,nma-ma,2,536.3
nma-ma.09.rtf,P10,nma-ma,2,322.9
nma-ma.09.rtf,P11,nma-ma,2,586.6
nma-ma.09.rtf,P13,nma-ma,2,239.6
nma-ma.09.rtf,P14,nma-ma,2,469.6
nma-ma.09.rtf,P15,nma-ma,2,459.7
nma-ma.09.rtf,P16,nma-ma,2,367
nma-ma.09.rtf,P17,nma-ma,2,164.5
nma-ma.09.rtf,P18,nma-ma,2,396.8
nma-ma.09.rtf,P20,nma-ma,2,552.6
nma-ma.09.rtf,P22,nma-ma,2,891
nma-ma.09.rtf,P24,nma-ma,2,347.3
nma-ma.09.rtf,P26,nma-ma,2,221.5
nma-ma.09.rtf,P28,nma-ma,2,277
nma-nma.03.rtf,P02,nma-nma,2,0
nma-ma.09.rtf,P30,nma-ma,2,176
nma-ma.09.rtf,P32,nma-ma,2,728.4
nma-ma.09.rtf,P34,nma-ma,2,185.2
nma-ma.09.rtf,P36,nma-ma,2,240
nma-ma.10.rtf,P01,nma-ma,2,342.5
nma-ma.10.rtf,P02,nma-ma,2,708.8
nma-ma.10.rtf,P05,nma-ma,2,117.5
nma-nma.03.rtf,P03,nma-nma,2,0
nma-ma.10.rtf,P06,nma-ma,2,552.5
nma-ma.10.rtf,P07,nma-ma,2,98.2
nma-ma.10.rtf,P08,nma-ma,2,512.4
nma-ma.10.rtf,P09,nma-ma,2,210.3
nma-ma.10.rtf,P19,nma-ma,2,181.1
nma-ma.10.rtf,P21,nma-ma,2,527.5
nma-ma.10.rtf,P23,nma-ma,2,609.2
nma-ma.10.rtf,P25,nma-ma,2,438.1
nma-ma.10.rtf,P27,nma-ma,2,234.7
nma-ma.10.rtf,P29,nma-ma,2,415.6
nma-ma.10.rtf,P31,nma-ma,2,433.5
nma-ma.10.rtf,P33,nma-ma,2,308.4
nma-ma.10.rtf,P35,nma-ma,2,469.5
nma-ma.10.rtf,P37,nma-ma,2,184.2
nma-ma.10.rtf,P10,nma-ma,2,132.1
nma-ma.10.rtf,P11,nma-ma,2,444.1
nma-ma.10.rtf,P12,nma-ma,2,314.8
nma-nma.03.rtf,P21,nma-nma,2,0
nma-ma.10.rtf,P13,nma-ma,2,173.8
nma-ma.10.rtf,P14,nma-ma,2,585.8
nma-ma.10.rtf,P15,nma-ma,2,420.7
nma-ma.10.rtf,P16,nma-ma,2,293.3
nma-ma.10.rtf,P17,nma-ma,2,176
nma-ma.10.rtf,P18,nma-ma,2,512.6
nma-ma.10.rtf,P20,nma-ma,2,513.5
nma-ma.10.rtf,P22,nma-ma,2,639.3
nma-ma.10.rtf,P24,nma-ma,2,226.6
nma-ma.10.rtf,P26,nma-ma,2,402.4
nma-ma.10.rtf,P28,nma-ma,2,213.8
nma-nma.03.rtf,P15,nma-nma,2,73.4
nma-ma.10.rtf,P30,nma-ma,2,742.9
nma-ma.10.rtf,P32,nma-ma,2,224.1
nma-ma.10.rtf,P34,nma-ma,2,317.4
nma-ma.11.rtf,P01,nma-ma,2,875.9
nma-ma.11.rtf,P02,nma-ma,2,243.3
nma-ma.11.rtf,P04,nma-ma,2,210.3
nma-nma.04.rtf,P03,nma-nma,2,0
nma-ma.11.rtf,P05,nma-ma,2,268.2
nma-ma.11.rtf,P06,nma-ma,2,689.6
nma-ma.11.rtf,P07,nma-ma,2,344.3
nma-ma.11.rtf,P08,nma-ma,2,115.2
nma-ma.11.rtf,P09,nma-ma,2,362
nma-ma.11.rtf,P19,nma-ma,2,181
nma-ma.11.rtf,P21,nma-ma,2,704.1
nma-ma.11.rtf,P23,nma-ma,2,749.9
nma-ma.11.rtf,P25,nma-ma,2,821
nma-ma.11.rtf,P27,nma-ma,2,150.4
nma-ma.11.rtf,P29,nma-ma,2,376.6
nma-ma.11.rtf,P31,nma-ma,2,758
nma-ma.11.rtf,P33,nma-ma,2,252.8
nma-ma.11.rtf,P35,nma-ma,2,410.7
nma-ma.11.rtf,P37,nma-ma,2,723.9
nma-ma.11.rtf,P10,nma-ma,2,164.8
nma-ma.11.rtf,P11,nma-ma,2,473.4
nma-ma.11.rtf,P12,nma-ma,2,321.7
nma-ma.11.rtf,P13,nma-ma,2,145.4
nma-ma.11.rtf,P14,nma-ma,2,219
nma-ma.11.rtf,P16,nma-ma,2,147.2
nma-ma.11.rtf,P17,nma-ma,2,186
nma-ma.11.rtf,P18,nma-ma,2,344.8
nma-ma.11.rtf,P20,nma-ma,2,132.1
nma-ma.11.rtf,P24,nma-ma,2,236.2
nma-ma.11.rtf,P26,nma-ma,2,130.9
nma-ma.11.rtf,P28,nma-ma,2,420.3
nma-ma.11.rtf,P30,nma-ma,2,667.1
nma-ma.11.rtf,P32,nma-ma,2,215.2
nma-ma.11.rtf,P34,nma-ma,2,298.6
nma-ma.12.rtf,P01,nma-ma,2,161.1
nma-ma.12.rtf,P05,nma-ma,2,146.7
nma-nma.04.rtf,P21,nma-nma,2,0
nma-ma.12.rtf,P06,nma-ma,2,220
nma-ma.12.rtf,P07,nma-ma,2,493.9
nma-ma.12.rtf,P09,nma-ma,2,200.4
nma-ma.12.rtf,P19,nma-ma,2,479.2
nma-ma.12.rtf,P21,nma-ma,2,342.3
nma-ma.12.rtf,P25,nma-ma,2,594.1
nma-ma.12.rtf,P27,nma-ma,2,136.9
nma-ma.12.rtf,P29,nma-ma,2,899.4
nma-ma.12.rtf,P31,nma-ma,2,283.6
nma-ma.12.rtf,P33,nma-ma,2,190.6
nma-ma.12.rtf,P35,nma-ma,2,469.7
nma-ma.12.rtf,P37,nma-ma,2,386.2
nma-ma.12.rtf,P10,nma-ma,2,146.7
nma-ma.12.rtf,P11,nma-ma,2,581.8
nma-ma.12.rtf,P12,nma-ma,2,161.4
nma-ma.12.rtf,P13,nma-ma,2,200.6
nma-nma.04.rtf,P17,nma-nma,2,53.8
nma-ma.12.rtf,P14,nma-ma,2,557.5
nma-ma.12.rtf,P15,nma-ma,2,660.3
nma-ma.12.rtf,P16,nma-ma,2,342.4
nma-ma.12.rtf,P17,nma-ma,2,626
nma-ma.12.rtf,P18,nma-ma,2,288.5
nma-ma.12.rtf,P20,nma-ma,2,127.2
nma-ma.12.rtf,P22,nma-ma,2,161.1
nma-ma.12.rtf,P24,nma-ma,2,171.1
nma-ma.12.rtf,P26,nma-ma,2,1092.3
nma-ma.12.rtf,P28,nma-ma,2,112.5
nma-ma.12.rtf,P30,nma-ma,2,537.9
nma-ma.12.rtf,P32,nma-ma,2,342.4
nma-ma.12.rtf,P34,nma-ma,2,244.6
nma-nma.01.rtf,P02,nma-nma,2,171.2
nma-nma.01.rtf,P03,nma-nma,2,97.9
nma-nma.01.rtf,P04,nma-nma,2,826.4
nma-nma.01.rtf,P05,nma-nma,2,161.3
nma-nma.01.rtf,P07,nma-nma,2,342.4
nma-nma.01.rtf,P08,nma-nma,2,474.3
nma-nma.01.rtf,P09,nma-nma,2,180.9
nma-nma.01.rtf,P19,nma-nma,2,758.1
nma-nma.01.rtf,P21,nma-nma,2,572.2
nma-nma.01.rtf,P23,nma-nma,2,845.9
nma-nma.01.rtf,P25,nma-nma,2,594
nma-nma.01.rtf,P27,nma-nma,2,161.4
nma-nma.01.rtf,P29,nma-nma,2,577
nma-nma.01.rtf,P31,nma-nma,2,517.5
nma-nma.01.rtf,P33,nma-nma,2,176
nma-nma.01.rtf,P35,nma-nma,2,83.2
nma-nma.01.rtf,P37,nma-nma,2,567
nma-nma.04.rtf,P36,nma-nma,2,0
nma-nma.01.rtf,P10,nma-nma,2,322.6
nma-nma.01.rtf,P11,nma-nma,2,924.3
nma-nma.01.rtf,P12,nma-nma,2,234.8
nma-nma.01.rtf,P13,nma-nma,2,176
nma-nma.05.rtf,P03,nma-nma,2,0
nma-nma.01.rtf,P15,nma-nma,2,880.3
nma-nma.01.rtf,P16,nma-nma,2,264.1
nma-nma.01.rtf,P17,nma-nma,2,459.6
nma-nma.01.rtf,P18,nma-nma,2,885.3
nma-nma.01.rtf,P20,nma-nma,2,733.6
nma-nma.01.rtf,P24,nma-nma,2,302
nma-nma.01.rtf,P26,nma-nma,2,800.4
nma-nma.01.rtf,P28,nma-nma,2,337.4
nma-nma.01.rtf,P30,nma-nma,2,391.1
nma-nma.01.rtf,P32,nma-nma,2,239.6
nma-nma.01.rtf,P34,nma-nma,2,181
nma-nma.02.rtf,P01,nma-nma,2,729.6
nma-nma.05.rtf,P04,nma-nma,2,0
nma-nma.02.rtf,P02,nma-nma,2,287.6
nma-nma.02.rtf,P03,nma-nma,2,322.7
nma-nma.02.rtf,P04,nma-nma,2,276.7
nma-nma.02.rtf,P05,nma-nma,2,200.4
nma-nma.02.rtf,P06,nma-nma,2,577.1
nma-nma.02.rtf,P07,nma-nma,2,332.1
nma-nma.02.rtf,P08,nma-nma,2,266.7
nma-nma.02.rtf,P09,nma-nma,2,127.2
nma-nma.02.rtf,P19,nma-nma,2,762.8
nma-nma.02.rtf,P21,nma-nma,2,620.8
nma-nma.02.rtf,P23,nma-nma,2,951.4
nma-nma.02.rtf,P25,nma-nma,2,593.2
nma-nma.02.rtf,P27,nma-nma,2,146.8
nma-nma.02.rtf,P29,nma-nma,2,161.5
nma-nma.05.rtf,P19,nma-nma,2,0
nma-nma.02.rtf,P31,nma-nma,2,337.4
nma-nma.02.rtf,P33,nma-nma,2,164
nma-nma.02.rtf,P35,nma-nma,2,288.5
nma-nma.02.rtf,P37,nma-nma,2,332.7
nma-nma.02.rtf,P11,nma-nma,2,634.6
nma-nma.02.rtf,P12,nma-nma,2,321.2
nma-nma.05.rtf,P27,nma-nma,2,0
nma-nma.02.rtf,P13,nma-nma,2,248.8
nma-nma.02.rtf,P15,nma-nma,2,141.5
nma-nma.02.rtf,P16,nma-nma,2,107
nma-nma.02.rtf,P17,nma-nma,2,142
nma-nma.02.rtf,P18,nma-nma,2,264
nma-nma.02.rtf,P20,nma-nma,2,415.1
nma-nma.02.rtf,P24,nma-nma,2,216.4
nma-nma.02.rtf,P26,nma-nma,2,256.7
nma-nma.02.rtf,P28,nma-nma,2,693.6
nma-nma.02.rtf,P30,nma-nma,2,1028.1
nma-nma.02.rtf,P32,nma-nma,2,229
nma-nma.02.rtf,P34,nma-nma,2,176
nma-nma.03.rtf,P01,nma-nma,2,810.5
nma-nma.03.rtf,P04,nma-nma,2,567.1
nma-nma.03.rtf,P05,nma-nma,2,376.6
nma-nma.03.rtf,P07,nma-nma,2,132.1
nma-nma.05.rtf,P12,nma-nma,2,0
nma-nma.03.rtf,P08,nma-nma,2,841.2
nma-nma.03.rtf,P09,nma-nma,2,205.3
nma-nma.03.rtf,P19,nma-nma,2,493.9
nma-nma.03.rtf,P23,nma-nma,2,649.1
nma-nma.03.rtf,P25,nma-nma,2,749.9
nma-nma.03.rtf,P27,nma-nma,2,146.7
nma-nma.03.rtf,P29,nma-nma,2,909.6
nma-nma.03.rtf,P31,nma-nma,2,239.7
nma-nma.03.rtf,P33,nma-nma,2,523.3
nma-nma.03.rtf,P35,nma-nma,2,176.2
nma-nma.03.rtf,P37,nma-nma,2,752.7
nma-nma.03.rtf,P10,nma-nma,2,166.3
nma-nma.03.rtf,P11,nma-nma,2,371.5
nma-nma.03.rtf,P12,nma-nma,2,464.6
nma-nma.03.rtf,P13,nma-nma,2,298.4
nma-nma.03.rtf,P14,nma-nma,2,880.5
nma-nma.03.rtf,P16,nma-nma,2,205.6
nma-nma.05.rtf,P20,nma-nma,2,0
nma-nma.03.rtf,P17,nma-nma,2,322.8
nma-nma.03.rtf,P18,nma-nma,2,567.3
nma-nma.03.rtf,P20,nma-nma,2,220.1
nma-nma.03.rtf,P22,nma-nma,2,327.2
nma-nma.03.rtf,P24,nma-nma,2,599
nma-nma.03.rtf,P26,nma-nma,2,261.9
nma-nma.03.rtf,P28,nma-nma,2,313
nma-nma.03.rtf,P30,nma-nma,2,366.7
nma-nma.03.rtf,P32,nma-nma,2,743.4
nma-nma.06.rtf,P09,nma-nma,2,0
nma-nma.03.rtf,P34,nma-nma,2,220.1
nma-nma.03.rtf,P36,nma-nma,2,597.1
nma-nma.04.rtf,P01,nma-nma,2,342.3
nma-nma.04.rtf,P02,nma-nma,2,161
nma-nma.04.rtf,P04,nma-nma,2,303.1
nma-nma.04.rtf,P05,nma-nma,2,200.5
nma-nma.04.rtf,P06,nma-nma,2,449.9
nma-nma.04.rtf,P07,nma-nma,2,420.6
nma-nma.04.rtf,P08,nma-nma,2,552.6
nma-nma.04.rtf,P09,nma-nma,2,185.8
nma-nma.04.rtf,P19,nma-nma,2,269.1
nma-nma.04.rtf,P23,nma-nma,2,463.7
nma-nma.04.rtf,P25,nma-nma,2,805.4
nma-nma.04.rtf,P27,nma-nma,2,146.7
nma-nma.04.rtf,P29,nma-nma,2,249.2
nma-nma.04.rtf,P31,nma-nma,2,327.8
nma-nma.04.rtf,P33,nma-nma,2,186
nma-nma.04.rtf,P35,nma-nma,2,151.6
nma-nma.04.rtf,P37,nma-nma,2,308
nma-nma.04.rtf,P10,nma-nma,2,185.3
nma-nma.04.rtf,P11,nma-nma,2,958.5
nma-nma.04.rtf,P12,nma-nma,2,484
nma-nma.04.rtf,P13,nma-nma,2,200.5
nma-nma.04.rtf,P14,nma-nma,2,405.9
nma-nma.04.rtf,P15,nma-nma,2,117.1
nma-nma.06.rtf,P16,nma-nma,2,0
nma-nma.04.rtf,P16,nma-nma,2,283.5
nma-nma.04.rtf,P18,nma-nma,2,528.3
nma-nma.04.rtf,P20,nma-nma,2,229.8
nma-nma.04.rtf,P22,nma-nma,2,307.1
nma-nma.04.rtf,P24,nma-nma,2,250.4
nma-nma.04.rtf,P26,nma-nma,2,120.8
nma-nma.04.rtf,P28,nma-nma,2,195.7
nma-nma.04.rtf,P30,nma-nma,2,358.4
nma-nma.04.rtf,P32,nma-nma,2,391.8
nma-nma.04.rtf,P34,nma-nma,2,244.4
nma-nma.05.rtf,P01,nma-nma,2,382.5
nma-nma.05.rtf,P02,nma-nma,2,332.5
nma-nma.05.rtf,P05,nma-nma,2,293.6
nma-nma.05.rtf,P06,nma-nma,2,831.7
nma-nma.05.rtf,P07,nma-nma,2,327.7
nma-nma.05.rtf,P08,nma-nma,2,371.7
nma-nma.07.rtf,P03,nma-nma,2,0
nma-nma.05.rtf,P09,nma-nma,2,313
nma-nma.07.rtf,P04,nma-nma,2,63.3
nma-nma.07.rtf,P31,nma-nma,2,0
nma-nma.05.rtf,P21,nma-nma,2,361.4
nma-nma.05.rtf,P23,nma-nma,2,549
nma-nma.05.rtf,P25,nma-nma,2,735
nma-nma.05.rtf,P29,nma-nma,2,366.5
nma-nma.05.rtf,P31,nma-nma,2,156.6
nma-nma.07.rtf,P17,nma-nma,2,0
nma-nma.05.rtf,P33,nma-nma,2,327.7
nma-nma.05.rtf,P35,nma-nma,2,316.8
nma-nma.05.rtf,P37,nma-nma,2,357
nma-nma.07.rtf,P22,nma-nma,2,0
nma-nma.05.rtf,P10,nma-nma,2,161.4
nma-nma.05.rtf,P11,nma-nma,2,386.3
nma-nma.05.rtf,P13,nma-nma,2,220.2
nma-nma.05.rtf,P14,nma-nma,2,405.9
nma-nma.05.rtf,P15,nma-nma,2,225.1
nma-nma.05.rtf,P16,nma-nma,2,327.6
nma-nma.05.rtf,P17,nma-nma,2,249.4
nma-nma.05.rtf,P18,nma-nma,2,665.1
nma-nma.05.rtf,P22,nma-nma,2,191.3
nma-nma.05.rtf,P24,nma-nma,2,487.7
nma-nma.05.rtf,P26,nma-nma,2,397.7
nma-nma.05.rtf,P28,nma-nma,2,127.1
nma-nma.05.rtf,P30,nma-nma,2,244.6
nma-nma.05.rtf,P32,nma-nma,2,650.1
nma-nma.05.rtf,P34,nma-nma,2,230
nma-nma.05.rtf,P36,nma-nma,2,176.1
nma-nma.06.rtf,P01,nma-nma,2,875.9
nma-nma.06.rtf,P02,nma-nma,2,303.2
nma-nma.06.rtf,P03,nma-nma,2,93
nma-nma.06.rtf,P04,nma-nma,2,680.3
nma-nma.06.rtf,P05,nma-nma,2,238.2
nma-nma.06.rtf,P06,nma-nma,2,601.2
nma-nma.06.rtf,P07,nma-nma,2,230
nma-nma.06.rtf,P08,nma-nma,2,753.3
nma-nma.06.rtf,P19,nma-nma,2,156.5
nma-nma.06.rtf,P23,nma-nma,2,1006.7
nma-nma.06.rtf,P25,nma-nma,2,422.8
nma-nma.06.rtf,P27,nma-nma,2,181.1
nma-nma.06.rtf,P29,nma-nma,2,508.9
nma-nma.06.rtf,P31,nma-nma,2,234.9
nma-nma.08.rtf,P02,nma-nma,2,0
nma-nma.06.rtf,P33,nma-nma,2,440.1
nma-nma.06.rtf,P35,nma-nma,2,420.5
nma-nma.06.rtf,P37,nma-nma,2,909.6
nma-nma.06.rtf,P10,nma-nma,2,415.6
nma-nma.06.rtf,P11,nma-nma,2,386.2
nma-nma.08.rtf,P03,nma-nma,2,0
nma-nma.06.rtf,P12,nma-nma,2,342.3
nma-nma.06.rtf,P13,nma-nma,2,166.4
nma-nma.06.rtf,P14,nma-nma,2,337.1
nma-nma.06.rtf,P15,nma-nma,2,611.2
nma-nma.08.rtf,P31,nma-nma,2,0
nma-nma.06.rtf,P17,nma-nma,2,200.6
nma-nma.06.rtf,P18,nma-nma,2,371.7
nma-nma.06.rtf,P20,nma-nma,2,963.5
nma-nma.06.rtf,P22,nma-nma,2,407.3
nma-nma.06.rtf,P24,nma-nma,2,256.7
nma-nma.06.rtf,P26,nma-nma,2,226.7
nma-nma.09.rtf,P03,nma-nma,2,0
nma-nma.06.rtf,P28,nma-nma,2,352.1
nma-nma.06.rtf,P30,nma-nma,2,474.4
nma-nma.06.rtf,P32,nma-nma,2,1002.5
nma-nma.06.rtf,P34,nma-nma,2,186
nma-nma.06.rtf,P36,nma-nma,2,176.2
nma-nma.07.rtf,P01,nma-nma,2,437.9
nma-nma.09.rtf,P04,nma-nma,2,0
nma-nma.07.rtf,P02,nma-nma,2,498.8
nma-nma.07.rtf,P05,nma-nma,2,645.7
nma-nma.07.rtf,P06,nma-nma,2,410.8
nma-nma.07.rtf,P07,nma-nma,2,352.1
nma-nma.07.rtf,P08,nma-nma,2,264.1
nma-nma.07.rtf,P09,nma-nma,2,224.9
nma-nma.07.rtf,P19,nma-nma,2,400.5
nma-nma.07.rtf,P21,nma-nma,2,181
nma-nma.07.rtf,P23,nma-nma,2,750
nma-nma.07.rtf,P25,nma-nma,2,1102.4
nma-nma.07.rtf,P27,nma-nma,2,170.6
nma-nma.07.rtf,P29,nma-nma,2,386.3
nma-nma.07.rtf,P33,nma-nma,2,156.4
nma-nma.07.rtf,P35,nma-nma,2,513.6
nma-nma.07.rtf,P10,nma-nma,2,171.2
nma-nma.07.rtf,P11,nma-nma,2,259.1
nma-nma.07.rtf,P12,nma-nma,2,214.2
nma-nma.07.rtf,P13,nma-nma,2,268.4
nma-nma.07.rtf,P14,nma-nma,2,396
nma-nma.07.rtf,P15,nma-nma,2,171
nma-nma.07.rtf,P16,nma-nma,2,231.3
nma-nma.07.rtf,P18,nma-nma,2,454.5
nma-nma.07.rtf,P20,nma-nma,2,136.7
nma-nma.07.rtf,P24,nma-nma,2,156
nma-nma.07.rtf,P26,nma-nma,2,518.5
nma-nma.07.rtf,P28,nma-nma,2,381.4
nma-nma.07.rtf,P30,nma-nma,2,611.2
nma-nma.07.rtf,P32,nma-nma,2,117.4
nma-nma.09.rtf,P05,nma-nma,2,0
nma-nma.07.rtf,P34,nma-nma,2,337.6
nma-nma.07.rtf,P36,nma-nma,2,185.7
nma-nma.08.rtf,P01,nma-nma,2,856
nma-nma.08.rtf,P04,nma-nma,2,239.5
nma-nma.08.rtf,P05,nma-nma,2,420.6
nma-nma.08.rtf,P06,nma-nma,2,395.7
nma-nma.08.rtf,P07,nma-nma,2,508.6
nma-nma.08.rtf,P08,nma-nma,2,239.7
nma-nma.09.rtf,P08,nma-nma,2,0
nma-nma.09.rtf,P27,nma-nma,2,0
nma-nma.08.rtf,P09,nma-nma,2,215.3
nma-nma.08.rtf,P19,nma-nma,2,401
nma-nma.08.rtf,P21,nma-nma,2,546.9
nma-nma.08.rtf,P23,nma-nma,2,735.3
nma-nma.08.rtf,P27,nma-nma,2,190.7
nma-nma.08.rtf,P29,nma-nma,2,308.2
nma-nma.08.rtf,P33,nma-nma,2,190.2
nma-nma.08.rtf,P35,nma-nma,2,483.1
nma-nma.08.rtf,P37,nma-nma,2,513.1
nma-nma.08.rtf,P10,nma-nma,2,425.5
nma-nma.08.rtf,P11,nma-nma,2,640.7
nma-nma.08.rtf,P12,nma-nma,2,523.2
nma-nma.08.rtf,P13,nma-nma,2,117.5
nma-nma.08.rtf,P15,nma-nma,2,537.9
nma-nma.08.rtf,P16,nma-nma,2,283.7
nma-nma.08.rtf,P17,nma-nma,2,332.4
nma-nma.08.rtf,P18,nma-nma,2,1173.9
nma-nma.08.rtf,P20,nma-nma,2,308
nma-nma.08.rtf,P22,nma-nma,2,353
nma-nma.08.rtf,P24,nma-nma,2,614.2
nma-nma.08.rtf,P26,nma-nma,2,497.9
nma-nma.08.rtf,P28,nma-nma,2,97.8
nma-nma.08.rtf,P30,nma-nma,2,498.8
nma-nma.08.rtf,P32,nma-nma,2,880
nma-nma.08.rtf,P34,nma-nma,2,512.8
nma-nma.08.rtf,P36,nma-nma,2,357.2
